date,Anhui,Beijing,Chongqing,Fujian,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Henan,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Ningxia,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Yunnan,Zhejiang,Suzhou,Shijiazhuang,Shenzhen,Xian,Haerbin,Wuhan,Anyang,Langfang,Quanzhou,Nanchang,Tangshan,Guangan,Qingdao
2019-11-30,58.17062999447616,8.9,9.85858,21.17094821864204,26.55344451243529,24.38215868157424,24.929598026556373,3.64389,49.25198578268432,54.508841848466986,20.86329535689536,25.1724,92.91577759261634,76.91257447395094,20.83627465960666,16.2301,43.8726,29.575,41.79603556967886,134.6641942299878,11.9289,71.521,5.258679890760353,17.6089,7.94106,49.5369,22.274325526049058,9.682691324585635,8.181390856811776,12.032964430321142,5.5798537460567825,9.669904643104642,3.6906581515330186,6.5544692730045755,5.829951781357964,3.824025340393343,18.55675361972547,0.15973559989556438,10.89580577001219
2019-12-01,61.18036389246916,8.6261,11.4503,21.399273204893184,25.09234481280351,19.690018084078712,25.84275643796578,3.91558,46.88718912481708,56.831575339033016,23.433660013860017,26.2673,82.5698460453788,74.03743225623353,20.857482450832073,16.7317,43.4319,31.2411,42.62459544551538,123.95840929161587,14.7984,69.5114,9.830747953318635,20.2017,8.56236,51.5193,21.441667743766473,9.217784261049722,7.731210929388055,12.271504554484617,5.360520780757098,10.861239986139985,3.847924660966981,6.239761413319775,5.892826795106819,3.8279175491679274,17.66576520081342,0.2986149479272432,10.029590708384125
2019-12-02,59.36615678512245,8.37031,11.1108,20.764714786716493,24.348266672087863,19.106197196779963,25.076383781193652,3.79947,45.496814799977955,55.14637599646227,22.738813582813584,25.4884,80.12096756826048,71.84203265355768,20.23899228441755,16.2356,42.144,30.3147,41.360674757776,120.281880658269,14.3596,67.4501,9.539263938133045,19.6027,8.30846,49.9916,20.80586734644233,8.944443700276242,7.501952759347118,11.907625242224,5.201547082018927,10.539186417186416,3.7338240035377357,6.05472997458058,5.7180852132835085,3.71440771558245,17.141911525165227,0.2897609436917989,9.732119341731005
2019-12-03,58.90051541152643,8.30466,11.0236,20.60186073573997,24.15727643100552,18.956328198568873,24.879729039254507,3.76967,45.13999151480787,54.71376688384434,22.56047262647263,25.2885,79.49278743750801,71.27852711129131,20.080314069591527,16.1083,41.8135,30.077,41.03627000084178,119.3391572870107,14.2469,66.9211,9.464466329259606,19.4489,8.24329,49.5995,20.642672888708695,8.874294046961325,7.443106690943465,11.814229999158213,5.160754968454259,10.456527373527374,3.7045331161556603,6.007243823080834,5.67323926426003,3.6852859304084715,17.007470615149973,0.2874889208320037,9.655842712989301
2019-12-04,59.3301758423863,8.36524,11.104,20.752169457801593,24.333520613594835,19.094551325581396,25.061199047955313,3.79717,45.46927219133451,55.112939873231134,22.725010949410954,25.4729,80.07296602999615,71.79845344415163,20.226740771558248,16.2258,42.1185,30.2964,41.33559511763963,120.20971930109712,14.3509,67.4093,9.533446346331779,19.5908,8.30343,49.9613,20.79324655584837,8.939028962707182,7.497409346229006,11.900404882360368,5.1984072949526805,10.53278905058905,3.7315601267688674,6.051064595831216,5.714630542198407,3.7121592284417546,17.131534250127096,0.28958423080270373,9.726280698902887
2019-12-05,60.2254776468422,8.49148,11.2716,21.065332230839736,24.700710754808558,19.382738908765653,25.439406775279625,3.85447,46.155376153031234,55.94453465801887,23.067958558558562,25.8573,81.28100474298166,72.88188531927834,20.53201467473525,16.4706,42.7541,30.7535,41.95940263731639,122.02300468644181,14.5674,68.4265,9.677299525417668,19.8864,8.42873,50.7152,21.107014680721672,9.073913531767955,7.61054442603496,12.079997362683615,5.276851735015772,10.691741441441442,3.787865341981132,6.142371520081342,5.800867769160263,3.76818532526475,17.390038795119473,0.2939538586057846,9.872995313558173
2019-12-06,61.38339235868165,8.65473,11.4883,21.470311129873792,25.175595833725097,19.755406787119856,25.92847135291225,3.92858,47.04277556300505,57.020203776533016,23.51141940401941,26.3544,82.84345481348545,74.28316626799109,20.92676686838124,16.7873,43.576,31.3448,42.76606635674902,124.36917394013273,14.8475,69.742,9.863386909917955,20.2688,8.59078,51.6903,21.51283373200892,9.2483717679558,7.756861429874693,12.312233643250979,5.378304534700315,10.897280595980597,3.860696223466981,6.26046690391459,5.9123888701262075,3.840633131618759,17.724385765124556,0.29960637608424473,10.062826059867263
2019-12-07,61.83665628797643,8.71864,11.5731,21.62885272403582,25.361493592144683,19.901266550983898,26.11998154042092,3.95759,47.3901054383874,57.44119922169811,23.6850455994456,26.549,83.4554744263556,74.83162845327386,21.081220423600605,16.9112,43.8978,31.5762,43.08185241382213,125.28784352566709,14.9571,70.257,9.936220137144215,20.4184,8.65421,52.0719,21.67167154672613,9.316655064917127,7.814138451706025,12.40314758617787,5.418016561514196,10.9777544005544,3.8892007783018867,6.306689669547534,5.956047275964183,3.8689795763993944,17.85524982714794,0.301818729656813,10.137156474332928
2019-12-08,62.08765934450378,8.75403,11.6201,21.716670026440106,25.464450306848242,19.98202398568873,26.225942766351842,3.97365,47.58249348982662,57.67431549823114,23.781185724185725,26.6568,83.7938852711191,75.13536468680316,21.16681202723147,16.9799,44.076,31.7044,43.25671108127447,125.79667360828931,15.0179,70.5422,9.976565514051707,20.5013,8.68934,52.2833,21.75963531319684,9.354477582872928,7.845860480233382,12.453488918725537,5.440020189274447,11.022314275814274,3.904984501768868,6.332292730045755,5.980229973559895,3.8846879727685324,17.927736197254703,0.303044245017551,10.178326391710687
2019-12-09,61.39538600626036,8.65642,11.4906,21.474466770076855,25.180511186556107,19.759225105545617,25.933532930658362,3.92935,47.05197596631787,57.0313491509434,23.516065835065838,26.3596,82.86025535187797,74.29766682343401,20.930822541603632,16.7905,43.5846,31.3509,42.77445211877605,124.39415287146146,14.8504,69.7557,9.865351291565135,20.2727,8.59246,51.7004,21.517033176565985,9.250180520718231,7.758375900914063,12.314647881223959,5.379359503154574,10.899434164934165,3.8614508490566037,6.261691296390443,5.913533229923148,3.841377458396369,17.727852216573464,0.2996660453714717,10.064847128538535
2019-12-10,63.53169451298103,8.95763,11.8904,22.221697923570474,26.056683899297866,20.4468087960644,26.835987349785004,4.06607,48.689178945638254,59.01578774764151,24.334316008316012,27.2768,85.74274772465068,76.8829530184472,21.659153857791225,17.3748,45.1011,32.4418,44.262847232627635,128.7219840105648,15.3671,72.1829,10.208589207839923,20.9782,8.89144,53.4993,22.26574698155281,9.572046346685083,8.028333774652681,12.743152767372365,5.566541048895899,11.278683991683991,3.9958122523584905,6.479570767666496,6.119302076429529,3.9750461422087744,18.344703940010167,0.3100921058280874,10.41501598943519
2019-12-11,62.8274275271589,8.85834,11.7586,21.97541743530988,25.76787370863266,20.220096139534885,26.538515936345412,4.021,48.149461018816694,58.361582367334904,24.064549688149693,26.9744,84.79231726701704,76.03067705655788,21.41902420574887,17.1822,44.6012,32.0822,43.77220250810219,127.295409488013,15.1968,71.3827,10.095410603706172,20.7456,8.79288,52.9063,22.018922943442124,9.465940531767956,7.939348368177232,12.601897491897807,5.504825394321767,11.153650311850312,3.951517632665094,6.407744941535333,6.051482564690122,3.9309757942511347,18.14135350788002,0.3066542368947811,10.299590511986997
2019-12-12,62.60089151169213,8.82639,11.7162,21.896146638228863,25.674924829422867,20.147166257602862,26.442760842591074,4.0065,47.975825381773014,58.15103781544811,23.97777075537076,26.8771,84.48670747340086,75.75640719237786,21.341797428139184,17.1202,44.4403,31.9665,43.61427065659329,126.8365372680482,15.142,71.1253,10.058993990093043,20.6708,8.76116,52.7155,21.939492807622134,9.431804643646409,7.910709857261566,12.556429343406709,5.484981940063092,11.113429244629245,3.9372621845518863,6.384637458057957,6.0296533617711345,3.916802571860817,18.075932516522624,0.305548060108497,10.26246273195178
2019-12-13,63.37664063708342,8.93577,11.8614,22.167517784319255,25.993094289700316,20.396884282647584,26.770435769138622,4.05615,48.570335519406534,58.87174080778302,24.274937352737354,27.2102,85.53394103320088,76.69522122846138,21.606261119515885,17.3324,44.991,32.3626,44.1547640776127,128.40835965054856,15.3296,72.0067,10.183656671548777,20.9269,8.86974,53.3688,22.211378771538616,9.548682330110497,8.008741158323527,12.712035922387306,5.552952050473186,11.251162647262646,3.986059192216981,6.463755048296899,6.104382215680745,3.9653388804841145,18.29992710218607,0.3093347648748223,10.389640349451444
2019-12-14,64.52217790462163,9.09728,12.0757,22.568184226538815,26.4628868859541,20.76554292665474,27.254272815656407,4.12946,49.448241519592614,59.93579625884434,24.71368343728344,27.702,87.07959056531215,78.08122619095886,21.99678865355522,17.6457,45.8042,32.9476,44.95288674312892,130.728624827306,15.6067,73.3082,10.367704121261607,21.3052,9.03005,54.3334,22.61277380904115,9.72127420994475,8.15348911559094,12.94181325687108,5.65332476340694,11.454516562716561,4.05810374115566,6.580587046263345,6.214715773461187,4.03701134644478,18.630697224199288,0.3149253180934699,10.577375172694028
2019-12-15,63.98534223899835,9.02159,11.9753,22.38039633434393,26.2427587875492,20.59276401788909,27.027580513978034,4.09511,49.03686042879051,59.43715782724057,24.508078863478865,27.4716,86.35556736315857,77.43188046219339,21.813776399394857,17.4989,45.4232,32.6735,44.578866227534824,129.6415787417039,15.4769,72.6983,10.281497988206459,21.1279,8.95493,53.8813,22.42471953780661,9.6403987679558,8.085665372016964,12.83413377246517,5.606278194006309,11.359221136521136,4.024342172759434,6.5258403253685815,6.163003665656067,4.003423600605143,18.475700477885102,0.3123067543732413,10.489421258296087
2019-12-16,62.69597714969619,8.8398,11.734,21.929391759853345,25.713937674865377,20.177808262969588,26.48292155782253,4.01258,48.04866679144068,58.239451541863204,24.01419057519058,26.918,84.61551160107679,75.87155866207176,21.374242813918308,17.1462,44.5078,32.015,43.68058029336252,127.02896755383989,15.165,71.2333,10.074331277569112,20.7022,8.77447,52.7956,21.972841337928237,9.44612489640884,7.922730118393868,12.575519706637486,5.493321214511041,11.130309424809424,3.943248458136792,6.394331215048298,6.038808240146655,3.9227571860816943,18.103377097102186,0.3060139395433843,10.278032446160097
2019-12-17,64.10451112134047,9.03839,11.9976,22.42203114468025,26.29160233865373,20.63113811806798,27.077864384701712,4.10273,49.12810264508381,59.547768643867926,24.553654885654886,27.5227,86.51637251634406,77.575645327387,21.854417624810896,17.5314,45.5077,32.7343,44.6618697424134,129.8821165989435,15.5057,72.8336,10.300612932696337,21.1673,8.9716,53.9816,22.466354672613015,9.658336526243094,8.100714575228007,12.858030257586599,5.616727405362776,11.380345114345113,4.031831356132075,6.5379828673106255,6.174468855319749,4.010882375189107,18.51007796136248,0.31288738243741115,10.508883401056481
2019-12-18,63.495713570244895,8.95256,11.8837,22.209152594655574,26.04193784080484,20.435162924865832,26.8207196398623,4.06377,48.66163633699481,58.982351624410384,24.320513374913375,27.2614,85.69474618638635,76.83937380904115,21.646902344931924,17.365,45.0756,32.4234,44.23776759249127,128.64889750778815,15.3584,72.142,10.202771616038655,20.9663,8.8864,53.469,22.25312619095885,9.56663160911602,8.023790361534571,12.735932407508734,5.563376143533123,11.272286625086624,3.9935483755896226,6.475905388917132,6.115847405344427,3.972797655068079,18.33432666497204,0.3099153929389922,10.409102492211838
2019-12-19,65.81115919720126,9.27902,12.317,23.019031984417968,26.99157515126411,21.180403223613595,27.798765818443187,4.21196,50.43608354917254,61.13312790978774,25.20736673596674,28.2554,88.81964632739393,79.64139290492601,22.436237745839637,17.9982,46.7193,33.6058,45.85093973946715,133.3403108695652,15.9185,74.7727,10.574870831898954,21.7308,9.21045,55.4188,23.064607095073992,9.915478957182321,8.316383437564323,13.20036026053285,5.766256624605678,11.683333264033264,4.139172090212264,6.712049364514489,6.338868015582035,4.117662254160362,19.002888129130657,0.3212181329233269,10.788689130434783
2019-12-20,67.18361627692875,9.47253,12.5739,23.499047632024254,27.554493756559435,21.622087207513417,28.378523912084034,4.2998,51.48791819287723,62.40810254716982,25.733096742896745,28.8447,90.67170567875914,81.3023656192986,22.90416104387292,18.3735,47.6936,34.3066,46.807149548381666,136.12129855749694,16.2505,76.3321,10.795410448365189,22.184,9.40254,56.5746,23.545634380701397,10.122264328729282,8.489824481280351,13.475650451618336,5.886523028391166,11.927003257103257,4.225497452830188,6.852027839349263,6.471052367975745,4.20353895612708,19.39918963904423,0.32791715790084425,11.013701442503047
2019-12-21,66.0976634505616,9.31942,12.3706,23.119237799125717,27.109100794628947,21.272615613595708,27.919828800928084,4.2303,50.65572120278027,61.39939933372642,25.317172834372837,28.3785,89.20605871042174,79.98801046016624,22.533911875945538,18.0765,46.9227,33.7521,46.050567463277076,133.92130230935933,15.9878,75.0983,10.62088269432716,21.8254,9.25056,55.6601,23.164989539833773,9.958658609116021,8.352594303676842,13.257832536722926,5.791374921135646,11.734227165627166,4.157200666273585,6.741278810371123,6.366462200874286,4.135588124054462,19.085641377732586,0.32261577122798873,10.835697690640663
2019-12-22,66.22920977720494,9.33796,12.3952,23.165263474582247,27.16303682839623,21.314903490161,27.975340202766606,4.23871,50.7564568288613,61.521530159198115,25.36753194733195,28.435,89.38366440199974,80.14697376849787,22.57877776096823,18.1125,47.0161,33.8193,46.142189678016756,134.18774424353242,16.0196,75.2477,10.642037573604497,21.8689,9.26896,55.7709,23.211026231502128,9.978462723756905,8.369212553460207,13.284210321983249,5.802879100946372,11.757568052668052,4.165469840801887,6.75468473817997,6.379136525417754,4.14382223903177,19.12359570920183,0.32325836355197124,10.857255756467561
2019-12-23,65.78755569876634,9.27569,12.3126,23.010799112317564,26.98192157543384,21.172766586762073,27.788808616319685,4.21045,50.41803435031684,61.111211795400955,25.198347193347196,28.2453,88.78764530188437,79.61270196634908,22.42821089258699,17.9917,46.7025,33.5937,45.834478799191885,133.29312844372205,15.9128,74.7459,10.571093174885142,21.723,9.20715,55.3989,23.056298033650922,9.911930575966851,8.313409071018532,13.195621200808114,5.7641969242902205,11.679152806652805,4.137688204599057,6.709647371631927,6.336600887682437,4.11618910741301,18.99608770208439,0.3211033842940443,10.784871556277936
2019-12-24,65.83514649235867,9.2824,12.3215,23.027421673129805,27.001405856926127,21.188039860465118,27.808888973935414,4.21349,50.45442575450318,61.15541865860849,25.216591268191273,28.2657,88.85164735290348,79.67008384350294,22.444433585476553,18.0047,46.7363,33.618,45.8676336175765,133.38934358661788,15.9243,74.7999,10.57872404205304,21.7387,9.2138,55.439,23.072916156497058,9.91908494198895,8.319412379643063,13.205166382423503,5.7683665615141955,11.687608731808732,4.140681341391509,6.714490350788003,6.341178326870197,4.119166414523449,19.00979895271988,0.3213351765251951,10.792656413382094
2019-12-25,66.6468765604861,9.39685,12.4734,23.31133814813509,27.3343213756966,21.449308298747763,28.151831610405658,4.26544,51.07659570337011,61.909464115566045,25.527492169092174,28.6143,89.94768247660556,80.65255463206974,22.721148789712558,18.2267,47.3126,34.0325,46.433206678732276,135.03332732629013,16.1206,75.7222,10.709128762169765,22.0068,9.32741,56.1226,23.357445367930268,10.041400407458562,8.421987093823137,13.36799332126773,5.839476458990537,11.831707830907831,4.191735884433962,6.797288917132689,6.419361851864909,4.169951210287443,19.244214972038638,0.32529629920802994,10.925672673709874
2019-12-26,66.71845464923588,9.40694,12.4868,23.33635039765917,27.36368064530884,21.47231366726297,28.182035123513614,4.27002,51.13138791418207,61.975961727594346,25.554892446292445,28.645,90.04368555313421,80.73940287857288,22.745567322239033,18.2463,47.3634,34.0691,46.48297772928154,135.17857518623867,16.1379,75.8035,10.720612839491748,22.0304,9.33743,56.1828,23.382597121427125,10.052172279005525,8.43103298840965,13.382322270718465,5.8457560331230285,11.844407553707551,4.196238272405661,6.804580681240468,6.426249602340831,4.174432677760969,19.264859125571938,0.325645135041049,10.937424813761345
2019-12-27,66.44384809427362,9.36822,12.4354,23.24030022315448,27.251070354775013,21.384015053667262,28.066033718774825,4.25245,50.920950663887155,61.72083567806604,25.44973277893278,28.5271,89.67327368286116,80.40674307723495,22.651948865355525,18.1712,47.1684,33.9289,46.291735767498636,134.62256267777326,16.0715,75.4916,10.676489805570446,21.9397,9.299,55.9516,23.28625692276505,10.010801379834254,8.3963365933365,13.327264232501369,5.821692705047318,11.79566722106722,4.178964321933962,6.7765756278596845,6.399799776845519,4.157251134644478,19.185572328418914,0.3243048710510284,10.892437322226737
2019-12-28,65.87112743509483,9.28747,12.3282,23.0399670020447,27.01615191541915,21.199685731663685,27.824073707173756,4.21579,50.48202696444161,61.18885478183962,25.230325571725576,28.2812,88.90044891680554,79.71428339752686,22.456685098335853,18.0146,46.7618,33.6364,45.89271325771287,133.46150494378978,15.933,74.8408,10.58446608071403,21.7506,9.21884,55.4693,23.08571660247314,9.924511200276243,8.323955792761176,13.212386742287134,5.771506348580441,11.693974428274428,4.142945218160377,6.718163528215557,6.344632997955299,4.121414901664145,19.0201983070666,0.3215095944417046,10.798495056210212
2019-12-29,64.46259346345056,9.08888,12.0646,22.547327617217796,26.438487251630804,20.746355876565296,27.229130880294566,4.12565,49.402591110798475,59.880444021226424,24.69086126126126,27.6765,86.99958800153826,78.00911112913035,21.97651028744327,17.6294,45.762,32.9172,44.91134616271729,130.60835589868614,15.5923,73.2405,10.358184425586805,21.2855,9.02172,54.2832,22.591888870869653,9.712299570441989,8.145971335927037,12.929853837282714,5.648100157728707,11.443938738738737,4.054355978773585,6.5745118759532275,6.208972382782204,4.033289712556732,18.613497442806302,0.31463615154767777,10.567644101313828
2019-12-30,66.38426365310255,9.35983,12.4243,23.219443613833462,27.226626437993783,21.364828003577816,28.040891783412988,4.24864,50.875300255093016,61.665577099056605,25.426910602910606,28.5015,89.5932711190873,80.33462801540645,22.631670499243572,18.1549,47.1262,33.8984,46.250195187087,134.50136860354868,16.0571,75.4239,10.666970109895644,21.9201,9.29066,55.9014,23.265371984593553,10.001826740331492,8.38880516978936,13.315304812913002,5.816468099369086,11.785089397089397,4.175222900943396,6.770500457549568,6.394056386166537,4.153529500756429,19.16837254702593,0.32401570450523626,10.882631396451306
2019-12-31,66.84952122997608,9.42542,12.5113,23.382219256504268,27.417439549244378,21.51450608586762,28.237380571983408,4.27841,51.23188913508315,62.09771791863208,25.605114899514902,28.7013,90.22049121907449,80.89759075613217,22.790264220877457,18.2821,47.4564,34.136,46.57436700618713,135.44409197480698,16.1697,75.9525,10.741692165628807,22.0737,9.35577,56.2932,23.42840924386783,10.07193031077348,8.447596662660063,13.408632993812871,5.857235094637224,11.8676851004851,4.2044820813679245,6.817955414336553,6.4388807434957345,4.182635779122541,19.30272513980681,0.32628543239244584,10.958908025193011
2020-01-01,51.272747449825076,8.89461,9.01246,14.000195027497709,16.975370272948815,18.841301355992844,17.45837736655612,4.11882,50.95300557224452,58.065433847287736,20.195712543312546,20.7743,85.98195539033458,63.32826803162376,16.54351354009077,17.6692,42.8136,29.8313,41.74688568668715,120.49466414736557,14.1113,64.5619,6.09160793042132,17.085,2.08128,29.3776,18.34023196837624,10.017103212707182,5.230287131940932,12.01881431331285,4.932705954258674,9.360487456687457,3.9314661527122636,6.78084150482969,3.8553049725022914,3.036186459909228,19.197649710218606,0.18503629566882307,9.749335852634431
2020-01-02,49.25982958939422,8.54542,8.65864,13.450552804413734,16.308919280996754,18.101597618962433,16.772906977037437,3.95712,48.95265036789556,55.78587697523585,19.402881081081084,19.9588,82.60664722471478,60.842081889316844,15.89401437216339,16.9755,41.1328,28.6601,40.107935086072644,115.76439467018827,13.5573,62.0272,5.852459575505057,16.4143,1.99957,28.2243,17.620218110683155,9.623843495856352,5.02494668921546,11.546964913927354,4.739043888012619,8.993018918918919,3.777123024764151,6.514633624809354,3.7039471955862653,2.916985627836611,18.443972511438737,0.17777201894345973,9.36660532981173
2020-01-03,47.58225411526423,8.2544,8.36377,12.992491482408518,15.753528693550722,17.48522556708408,16.201778458570296,3.82236,47.285560728132275,53.886105760613205,18.742131254331255,19.2791,79.79319706447892,58.77005332252179,15.352750983358549,16.3974,39.732,27.6841,38.7420652729492,111.82234924827306,13.0956,59.9149,5.653157946770462,15.8553,1.93147,27.2631,17.02014667747821,9.296102103591158,4.853825105649819,11.153734727050802,4.577658832807571,8.686768745668745,3.648494239386792,6.292776827656329,3.5778085175914827,2.817649016641452,17.815860340620233,0.1717181107597691,9.047650751726941
2020-01-04,47.38306361627693,8.21985,8.32876,12.938076118240149,15.68759211368251,17.412009311270126,16.133903530761764,3.80636,47.08766415496437,53.66048217275944,18.663620235620236,19.1984,79.459186360723,58.52408668153254,15.288536157337369,16.3288,39.5657,27.5682,38.57986289448209,111.3542255722606,13.0408,59.6641,5.629494703235956,15.7889,1.92339,27.149,16.948913318467465,9.257196638121545,4.833509363509073,11.10703710551791,4.5584935725552045,8.650379764379764,3.633217827240566,6.266440691408236,3.562823881759854,2.805863842662632,17.741298515505846,0.17099932534594298,9.009774427739401
2020-01-05,48.507396114895975,8.41489,8.52638,13.24504463512656,16.05978617264311,17.82515136493739,16.516757952410376,3.89667,48.2048978438735,54.93377095518868,19.106466112266116,19.6539,81.34420676836304,59.912728108656,15.651265431164903,16.7162,40.5045,28.2224,39.495308582431925,113.99644141947718,13.3502,61.0798,5.763065099930254,16.1636,1.96903,27.7932,17.35107189134401,9.476839131215469,4.948186202120874,11.37059141756808,4.666652957413249,8.855633887733887,3.7194290448113208,6.415122491103203,3.64735536487344,2.8724345688350983,18.16224053380783,0.17505660738011664,9.223558580522823
2020-01-06,48.507396114895975,8.41489,8.52638,13.24504463512656,16.05978617264311,17.82515136493739,16.516757952410376,3.89667,48.2048978438735,54.93377095518868,19.106466112266116,19.6539,81.34420676836304,59.912728108656,15.651265431164903,16.7162,40.5045,28.2224,39.495308582431925,113.99644141947718,13.3502,61.0798,5.763065099930254,16.1636,1.96903,27.7932,17.35107189134401,9.476839131215469,4.948186202120874,11.37059141756808,4.666652957413249,8.855633887733887,3.7194290448113208,6.415122491103203,3.64735536487344,2.8724345688350983,18.16224053380783,0.17505660738011664,9.223558580522823
2020-01-07,48.61620248573007,8.43376,8.54551,13.274761382993724,16.095832093403843,17.865148250447227,16.553765553636055,3.90541,48.31301723312277,55.056932025353774,19.14930893970894,19.698,81.52661261376747,60.04703271842692,15.686330105900153,16.7537,40.5953,28.2856,39.583902605328504,114.25178160639305,13.3801,61.2168,5.775992242231512,16.1998,1.97344,27.8555,17.389967281573078,9.49809485635359,4.959292323076259,11.396097394671493,4.677127287066246,8.87549106029106,3.7277679746462264,6.429511052364006,3.655538617006275,2.8788698940998487,18.202976858159634,0.17544927718952164,9.244218393606936
2020-01-08,47.8543659915301,8.30161,8.4116,13.06674414792357,15.84359921299461,17.585170051878354,16.294380438318854,3.84422,47.55600570449292,54.19424258254717,18.84927248787249,19.3893,80.24977169593642,59.10620256233529,15.440539409984872,16.4912,39.9592,27.8424,38.963589153163014,112.46162486116755,13.1705,60.2575,5.6854871354946495,15.946,1.94252,27.419,17.117497437664706,9.349270218232043,4.881576764155042,11.217510846836989,4.603832097791798,8.736427512127511,3.66935741745283,6.328767727503813,3.5982558520764294,2.8337605900151286,17.917756349771224,0.17270012952916947,9.099375138832453
2020-01-09,47.30141086356104,8.20568,8.31441,12.915808159416203,15.66053553188299,17.38194005366726,16.106106341500322,3.7998,47.00650136140869,53.568041126179246,18.6315051975052,19.1653,79.32222197154212,58.42320313804987,15.26217428139183,16.3006,39.4975,27.5207,38.51339796582348,111.16179528646892,13.0183,59.5613,5.619793680024491,15.7617,1.92007,27.1022,16.919696861950133,9.241240443370165,4.825172950850916,11.087902034176523,4.550656664037855,8.635494802494803,3.6269588738207545,6.255639522114896,3.5566918405837975,2.801025718608169,17.710718673106253,0.1707046508659453,8.994204713531087
2020-01-10,48.334975437304365,8.38499,8.49609,13.197999651695692,16.002750366820237,17.761767279069765,16.45809343656608,3.88283,48.03360625862927,54.738586415094346,19.038614553014554,19.5841,81.05539751313934,59.69979481856882,15.595668910741301,16.6568,40.3605,28.1221,39.35492471442401,113.59122764458891,13.3027,60.8627,5.742590198915403,16.1061,1.96203,27.6944,17.289405181431178,9.443164071823205,4.93061288051088,11.330175285575992,4.650074881703469,8.824185446985446,3.7062135849056603,6.3923269547534325,3.634400348304308,2.8622310892586986,18.097702714794103,0.17443466980940503,9.19077235541108
2020-01-11,48.597780243049165,8.43057,8.54227,13.269743251427766,16.089721114208533,17.858370735241504,16.547542302308866,3.90393,48.294733629087126,55.03613981426887,19.142065973665975,19.6905,81.4962116395334,60.02439013987431,15.680415582450832,16.7473,40.58,28.2749,39.568916938002445,114.20829976296898,13.3751,61.1936,5.7738012011635025,16.1937,1.97269,27.845,17.383409860125685,9.494500392265193,4.957409467189473,11.39178306199756,4.675369006309148,8.872134026334026,3.726360185731132,6.427077864768684,3.6541567485722344,2.877784417549168,18.196088113879004,0.17538272298453772,9.240700237031017
2020-01-12,47.56421566930584,8.25127,8.3606,12.987551759148277,15.747550561729224,17.478543509838996,16.195555207243107,3.8209,47.267628731866544,53.86559452535378,18.73495661815662,19.2717,79.76287609280861,58.747720916278126,15.346920953101362,16.3912,39.7169,27.6736,38.72731254345722,111.77979255045373,13.0906,59.8921,5.651004682272591,15.8493,1.93074,27.2527,17.013679083721872,9.292576763812155,4.851983181412747,11.149487456542785,4.5759256703470035,8.68344338184338,3.6471054746462266,6.290390432130147,3.576448240851724,2.8165790468986382,17.809104072191154,0.17165270404107802,9.044207449546255
2020-01-13,47.40119801141595,8.22299,8.33194,12.943015841500388,15.693570245504006,17.41859591055456,16.140043805404588,3.80781,47.10559615123011,53.68099340801887,18.670794871794875,19.2057,79.48950733239329,58.54641908777621,15.294366187594553,16.335,39.5808,27.5787,38.59461562397407,111.39678227007991,13.0457,59.6869,5.6316404124198,15.795,1.92412,27.1593,16.9553809122238,9.260721977900552,4.835351287746145,11.111284376025926,4.560251853312303,8.653705128205127,3.6346065919811323,6.268827086934418,3.5641841584996126,2.806933812405446,17.748054783934926,0.1710645025673755,9.013217729920086
2020-01-14,45.007361903885105,7.80772,7.91117,12.289404205034197,14.901002813347326,16.538950803220036,15.324963834911669,3.61551,44.726735182566216,50.97004498525944,17.727842688842692,18.2358,75.47521868991154,55.589779095884865,14.521929425113466,15.5101,37.5819,26.186,36.64554712024917,105.77097184748746,12.3869,56.6726,5.3472357264780905,14.9973,1.82695,25.7878,16.099120904115143,8.79304994198895,4.591153065560064,10.550152879750831,4.329942192429022,8.216657311157311,3.4510550147405663,5.952247544483986,3.3841957949658044,2.6651705748865355,16.851767330960854,0.16242553726320674,8.558028152512529
2020-01-15,44.563213146750144,7.73067,7.8331,12.168106556088276,14.75398505299644,16.375717690518783,15.173780316003178,3.57983,44.28535022873125,50.46700459905661,17.55291822591823,18.0558,74.730314818613,55.04116182444759,14.378628971255672,15.357,37.211,25.9276,36.28387230986153,104.72740760530948,12.2647,56.1133,5.294469413309191,14.8493,1.80892,25.5333,15.9402381755524,8.706275892265193,4.545855373211322,10.446027690138473,4.2872159700315455,8.135581774081775,3.4169954009433963,5.893507900355872,3.3507934439117255,2.6388710287443264,16.685465978647688,0.1608227284093876,8.473592394690504
2020-01-16,44.17327567667097,7.66302,7.76456,12.061628076923078,14.624857405652104,16.23243529159213,15.041017621023164,3.54851,43.89781986498847,50.02540426002359,17.399312681912683,17.8978,74.07645386488912,54.55954177174133,14.252818608169441,15.2226,36.8854,25.7007,35.96637804200513,103.81058831098468,12.1573,55.6223,5.248140227691824,14.7194,1.79309,25.3099,15.800758228258665,8.630089382596685,4.506069809690559,10.354621957994866,4.249714353312303,8.064387318087318,3.387095739976415,5.841935241484494,3.321471923076923,2.6157813918305597,16.539455510930352,0.159415451219866,8.399411689015306
