date,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Xinjiang,Yunnan,Zhejiang
2021-03-17,59.7363,8.23653,11.8992,29.7898,26.5245,70.6359,24.881,26.1209,4.36524,79.5996,19.6089,52.892,35.8118,17.8548,112.286,101.449,20.6589,15.2719,36.378,34.4585,8.58845,57.7485,125.925,12.0573,66.8499,19.9863,16.3502,77.2156,17.5988,52.8742
2021-03-18,61.0269,8.41447,12.1563,30.4334,27.0976,72.1619,25.4185,26.6852,4.45955,81.3192,20.0325,54.0346,36.5855,18.2405,114.712,103.641,21.1052,15.6018,37.1639,35.2029,8.77399,58.9961,128.646,12.3178,68.2941,20.4181,16.7034,78.8837,17.979,54.0165
2021-03-19,59.9032,8.25953,11.9325,29.873,26.5986,70.8332,24.9505,26.1939,4.37743,79.8219,19.6637,53.0397,35.9118,17.9046,112.6,101.732,20.7166,15.3145,36.4796,34.5547,8.61244,57.9098,126.277,12.091,67.0366,20.0421,16.3958,77.4313,17.6479,53.0219
2021-03-20,59.8363,8.25031,11.9191,29.8396,26.5689,70.7541,24.9226,26.1646,4.37254,79.7327,19.6417,52.9805,35.8717,17.8846,112.474,101.619,20.6934,15.2974,36.4389,34.5161,8.60282,57.8451,126.136,12.0775,66.9617,20.0197,16.3775,77.3448,17.6282,52.9627
2021-03-21,59.5361,8.20892,11.8593,29.6899,26.4356,70.3991,24.7976,26.0333,4.35061,79.3327,19.5432,52.7146,35.6917,17.7949,111.91,101.109,20.5896,15.2207,36.256,34.3429,8.55965,57.5549,125.503,12.0169,66.6258,19.9193,16.2953,76.9567,17.5398,52.697
2021-03-22,58.8348,8.11223,11.7197,29.3402,26.1242,69.5699,24.5055,25.7267,4.29936,78.3983,19.313,52.0938,35.2713,17.5853,110.592,99.9181,20.3471,15.0414,35.829,33.9384,8.45884,56.877,124.025,11.8754,65.841,19.6847,16.1034,76.0503,17.3332,52.0763
2021-03-23,59.2466,8.169,11.8017,29.5455,26.3071,70.0568,24.677,25.9068,4.32945,78.9469,19.4481,52.4583,35.5182,17.7084,111.366,100.617,20.4895,15.1467,36.0797,34.1759,8.51803,57.275,124.893,11.9585,66.3018,19.8224,16.2161,76.5825,17.4545,52.4407
2021-03-24,59.9808,8.27024,11.9479,29.9117,26.6331,70.925,24.9828,26.2278,4.38311,79.9253,19.6891,53.1084,35.9584,17.9278,112.746,101.864,20.7434,15.3344,36.5269,34.5995,8.6236,57.9848,126.441,12.1067,67.1235,20.0681,16.4171,77.5316,17.6708,53.0906
2021-03-25,60.0589,8.281,11.9635,29.9506,26.6677,71.0173,25.0153,26.262,4.38881,80.0293,19.7148,53.1775,36.0052,17.9512,112.893,101.997,20.7704,15.3543,36.5744,34.6445,8.63482,58.0603,126.605,12.1224,67.2108,20.0942,16.4384,77.6325,17.6938,53.1597
2021-03-26,58.2563,8.03246,11.6044,29.0517,25.8674,68.8858,24.2645,25.4737,4.25709,77.6274,19.1231,51.5815,34.9245,17.4124,109.504,98.9356,20.147,14.8935,35.4767,33.6047,8.37566,56.3177,122.805,11.7586,65.1936,19.4911,15.9451,75.3025,17.1627,51.5642
2021-03-27,58.056,8.00484,11.5645,28.9518,25.7784,68.649,24.1811,25.3862,4.24245,77.3605,19.0573,51.4041,34.8044,17.3525,109.128,98.5954,20.0778,14.8423,35.3547,33.4892,8.34686,56.1241,122.383,11.7182,64.9695,19.4241,15.8902,75.0436,17.1037,51.3869
2021-03-28,58.4343,8.057,11.6399,29.1405,25.9464,69.0962,24.3387,25.5516,4.27009,77.8645,19.1815,51.7391,35.0312,17.4656,109.839,99.2379,20.2086,14.939,35.5851,33.7074,8.40124,56.4898,123.18,11.7945,65.3928,19.5507,15.9938,75.5325,17.2152,51.7217
2021-03-29,57.8222,7.97261,11.518,28.8353,25.6746,68.3726,24.0838,25.2839,4.22537,77.049,18.9806,51.1972,34.6643,17.2826,108.688,98.1985,19.9969,14.7825,35.2124,33.3543,8.31325,55.8981,121.89,11.671,64.7079,19.3459,15.8263,74.7414,17.0349,51.18
2021-03-30,58.49,8.06469,11.651,29.1683,25.9711,69.1622,24.3619,25.5759,4.27417,77.9388,19.1998,51.7884,35.0646,17.4822,109.944,99.3325,20.2279,14.9533,35.619,33.7395,8.40926,56.5437,123.298,11.8058,65.4552,19.5693,16.009,75.6046,17.2316,51.7711
2021-03-31,58.7791,8.10454,11.7085,29.3124,26.0995,69.504,24.4823,25.7023,4.29529,78.324,19.2947,52.0444,35.2379,17.5686,110.487,99.8235,20.3278,15.0272,35.7951,33.9063,8.45082,56.8231,123.907,11.8641,65.7787,19.666,16.0881,75.9783,17.3168,52.0269
2021-04-01,57.3691,5.21887,12.5808,32.6412,25.4231,80.1316,25.2027,30.6761,6.0135,75.5467,19.7712,55.1461,27.9485,17.6247,126.748,108.663,22.658,14.6557,34.9287,34.721,6.78133,55.1033,132.306,12.5351,65.1723,23.0725,14.8227,78.2853,20.0361,58.9322
2021-04-02,57.0443,5.18932,12.5095,32.4564,25.2791,79.678,25.06,30.5025,5.97945,75.119,19.6593,54.8339,27.7903,17.5249,126.03,108.048,22.5297,14.5727,34.7309,34.5245,6.74294,54.7913,131.557,12.4641,64.8034,22.9419,14.7388,77.842,19.9227,58.5985
2021-04-03,56.4705,5.13712,12.3837,32.1299,25.0248,78.8765,24.8079,30.1956,5.91931,74.3634,19.4615,54.2823,27.5107,17.3487,124.763,106.961,22.3031,14.4261,34.3815,34.1772,6.67511,54.2402,130.233,12.3387,64.1515,22.7111,14.5905,77.0591,19.7223,58.0091
2021-04-04,56.5463,5.14402,12.4003,32.173,25.0585,78.9824,24.8413,30.2362,5.92726,74.4632,19.4876,54.3552,27.5477,17.372,124.93,107.105,22.3331,14.4455,34.4277,34.2231,6.68407,54.313,130.408,12.3553,64.2377,22.7416,14.6101,77.1625,19.7488,58.087
2021-04-05,56.0159,5.09577,12.284,31.8713,24.8234,78.2416,24.6082,29.9526,5.87166,73.7648,19.3048,53.8454,27.2893,17.209,123.758,106.1,22.1236,14.31,34.1048,33.9021,6.62138,53.8036,129.185,12.2394,63.6351,22.5283,14.4731,76.4388,19.5636,57.5422
2021-04-06,56.7738,5.16471,12.4502,32.3025,25.1593,79.3002,24.9412,30.3578,5.9511,74.7628,19.566,54.5739,27.6585,17.4419,125.433,107.536,22.4229,14.5036,34.5662,34.3608,6.71096,54.5316,130.933,12.405,64.4961,22.8331,14.6689,77.473,19.8282,58.3207
2021-04-07,56.9145,5.17751,12.4811,32.3825,25.2216,79.4967,25.003,30.4331,5.96585,74.9481,19.6145,54.7091,27.7271,17.4851,125.744,107.802,22.4785,14.5396,34.6519,34.4459,6.7276,54.6667,131.257,12.4357,64.6559,22.8897,14.7053,77.665,19.8774,58.4652
2021-04-08,56.2649,5.11842,12.3386,32.0129,24.9337,78.5893,24.7176,30.0857,5.89776,74.0926,19.3907,54.0847,27.4106,17.2855,124.309,106.572,22.2219,14.3736,34.2564,34.0528,6.65081,54.0427,129.759,12.2938,63.918,22.6284,14.5374,76.7785,19.6505,57.7979
2021-04-09,53.5691,4.87318,11.7474,30.4791,23.7391,74.8239,23.5333,28.6442,5.61518,70.5427,18.4616,51.4934,26.0973,16.4573,118.353,101.466,21.1572,13.6849,32.6151,32.4212,6.33215,51.4534,123.542,11.7048,60.8555,21.5442,13.8409,73.0999,18.709,55.0287
2021-04-10,53.6883,4.88403,11.7736,30.5469,23.7919,74.9905,23.5857,28.708,5.62768,70.6997,18.5027,51.608,26.1553,16.4939,118.616,101.692,21.2043,13.7154,32.6877,32.4934,6.34624,51.5679,123.817,11.7308,60.9909,21.5922,13.8717,73.2625,18.7506,55.1511
2021-04-11,53.0278,4.82394,11.6287,30.1711,23.4992,74.0678,23.2955,28.3548,5.55844,69.8298,18.275,50.973,25.8335,16.291,117.157,100.44,20.9434,13.5466,32.2855,32.0936,6.26816,50.9335,122.294,11.5865,60.2405,21.3265,13.701,72.3611,18.5199,54.4726
2021-04-12,53.7423,4.88893,11.7854,30.5776,23.8158,75.0658,23.6094,28.7368,5.63333,70.7707,18.5213,51.6598,26.1816,16.5105,118.735,101.794,21.2256,13.7292,32.7205,32.526,6.35262,51.6197,123.942,11.7426,61.0522,21.6139,13.8856,73.3361,18.7695,55.2065
2021-04-13,53.0063,4.82198,11.624,30.1589,23.4897,74.0378,23.2861,28.3433,5.55619,69.8015,18.2676,50.9523,25.8231,16.2844,117.109,100.4,20.9349,13.5412,32.2724,32.0806,6.26562,50.9128,122.244,11.5818,60.2161,21.3179,13.6955,72.3318,18.5124,54.4505
2021-04-14,53.147,4.83478,11.6549,30.2389,23.552,74.2343,23.3479,28.4185,5.57093,69.9868,18.3161,51.0876,25.8916,16.3276,117.42,100.666,20.9905,13.5771,32.3581,32.1657,6.28225,51.048,122.569,11.6125,60.376,21.3745,13.7318,72.5238,18.5616,54.595
2021-04-15,53.0926,4.82984,11.643,30.208,23.528,74.1584,23.324,28.3895,5.56524,69.9152,18.2974,51.0354,25.8651,16.3109,117.3,100.563,20.969,13.5632,32.325,32.1328,6.27583,50.9958,122.443,11.6007,60.3142,21.3526,13.7178,72.4497,18.5426,54.5392
2021-04-16,51.4581,4.68114,11.2845,29.278,22.8036,71.8753,22.6059,27.5154,5.3939,67.7627,17.7341,49.4641,25.0688,15.8088,113.689,97.4672,20.3235,13.1456,31.3298,31.1436,6.08261,49.4257,118.674,11.2435,58.4573,20.6952,13.2955,70.2191,17.9717,52.8601
2021-04-17,51.9126,4.72249,11.3842,29.5366,23.005,72.5102,22.8056,27.7585,5.44155,68.3613,17.8907,49.9011,25.2903,15.9484,114.693,98.3282,20.503,13.2618,31.6065,31.4187,6.13635,49.8624,119.722,11.3428,58.9737,20.878,13.4129,70.8394,18.1305,53.3271
2021-04-18,51.2415,4.66144,11.237,29.1548,22.7076,71.5728,22.5108,27.3996,5.3712,67.4776,17.6594,49.256,24.9633,15.7422,113.21,97.0571,20.2379,13.0903,31.1979,31.0125,6.05702,49.2178,118.174,11.1962,58.2113,20.6081,13.2395,69.9237,17.8961,52.6377
2021-04-19,51.3283,4.66934,11.256,29.2041,22.7461,71.694,22.5489,27.446,5.3803,67.5918,17.6893,49.3394,25.0056,15.7689,113.402,97.2215,20.2722,13.1125,31.2508,31.065,6.06728,49.3011,118.374,11.2152,58.3099,20.643,13.2619,70.0421,17.9264,52.7268
2021-04-20,51.3713,4.67325,11.2655,29.2286,22.7651,71.7541,22.5678,27.469,5.3848,67.6484,17.7042,49.3807,25.0266,15.7821,113.497,97.3029,20.2892,13.1235,31.2769,31.091,6.07236,49.3424,118.474,11.2246,58.3587,20.6603,13.273,70.1007,17.9414,52.771
2021-04-21,50.8733,4.62795,11.1563,28.9453,22.5445,71.0585,22.3491,27.2027,5.33261,66.9927,17.5325,48.902,24.784,15.6291,112.397,96.3597,20.0925,12.9963,30.9738,30.7897,6.0135,48.8641,117.325,11.1158,57.793,20.46,13.1444,69.4212,17.7675,52.2594
2021-04-22,51.3388,4.67029,11.2584,29.2101,22.7508,71.7088,22.5536,27.4517,5.3814,67.6057,17.693,49.3495,25.0107,15.7721,113.425,97.2414,20.2764,13.1152,31.2572,31.0714,6.06852,49.3112,118.399,11.2175,58.3219,20.6473,13.2646,70.0565,17.9301,52.7376
2021-04-23,51.3064,4.66734,11.2512,29.1917,22.7364,71.6634,22.5393,27.4343,5.378,67.563,17.6818,49.3183,24.9949,15.7622,113.353,97.18,20.2636,13.1069,31.2374,31.0518,6.06469,49.2801,118.324,11.2104,58.285,20.6342,13.2563,70.0122,17.9188,52.7043
2021-04-24,51.2849,4.66539,11.2465,29.1795,22.7269,71.6334,22.5299,27.4228,5.37575,67.5347,17.6744,49.2977,24.9845,15.7556,113.306,97.1393,20.2551,13.1014,31.2244,31.0388,6.06215,49.2594,118.274,11.2057,58.2606,20.6256,13.2507,69.9829,17.9112,52.6822
2021-04-25,51.5773,4.69199,11.3106,29.3458,22.8564,72.0418,22.6583,27.5792,5.4064,67.9197,17.7752,49.5787,25.1269,15.8454,113.952,97.6931,20.3705,13.1761,31.4024,31.2157,6.09671,49.5402,118.949,11.2696,58.5927,20.7432,13.3263,70.3818,18.0134,52.9826
2021-04-26,50.8952,4.62994,11.1611,28.9577,22.5542,71.0891,22.3587,27.2145,5.3349,67.0215,17.5401,48.9231,24.7946,15.6359,112.445,96.4012,20.1012,13.0019,30.9871,30.8029,6.01608,48.8851,117.376,11.1205,57.8179,20.4689,13.15,69.4511,17.7751,52.2819
2021-04-27,50.7326,4.61515,11.1254,28.8652,22.4821,70.862,22.2872,27.1275,5.31786,66.8074,17.4841,48.7668,24.7154,15.5859,112.086,96.0932,20.0369,12.9603,30.8881,30.7045,5.99686,48.7289,117.001,11.085,57.6332,20.4035,13.108,69.2292,17.7184,52.1149
2021-04-28,51.1118,4.64964,11.2086,29.0809,22.6501,71.3916,22.4538,27.3302,5.3576,67.3067,17.6147,49.1312,24.9001,15.7024,112.923,96.8113,20.1867,13.0572,31.1189,30.934,6.04168,49.0931,117.875,11.1678,58.0639,20.5559,13.206,69.7466,17.8508,52.5044
2021-04-29,51.4256,4.67819,11.2774,29.2595,22.7892,71.83,22.5917,27.4981,5.3905,67.72,17.7229,49.4329,25.053,15.7988,113.617,97.4058,20.3106,13.1374,31.31,31.1239,6.07878,49.3946,118.599,11.2364,58.4204,20.6822,13.2871,70.1749,17.9604,52.8268
2021-04-30,51.2091,4.65849,11.2299,29.1363,22.6933,71.5275,22.4966,27.3823,5.3678,67.4348,17.6483,49.2248,24.9475,15.7323,113.138,96.9956,20.2251,13.082,31.1782,30.9929,6.05318,49.1866,118.099,11.1891,58.1745,20.5951,13.2311,69.8794,17.8848,52.6043
2021-05-01,50.6795,4.65739,8.14591,26.2214,18.5075,84.1017,23.1469,21.1664,5.6794,64.7332,16.9472,45.0239,22.9751,12.8345,105.147,93.0357,17.0965,13.0174,33.8604,28.2389,3.26051,42.446,110.634,10.5541,51.1856,15.0244,12.6436,63.4139,13.5659,49.2764
2021-05-02,48.8309,4.4875,7.84878,25.2649,17.8325,81.034,22.3026,20.3943,5.47224,62.372,16.329,43.3816,22.137,12.3664,101.311,89.6421,16.4729,12.5426,32.6253,27.2088,3.14158,40.8977,106.599,10.1691,49.3186,14.4764,12.1824,61.1008,13.0711,47.479
2021-05-03,49.4699,4.54623,7.95149,25.5956,18.0658,82.0945,22.5945,20.6612,5.54385,63.1882,16.5427,43.9493,22.4267,12.5282,102.637,90.8152,16.6884,12.7068,33.0523,27.5649,3.18269,41.4329,107.994,10.3022,49.964,14.6658,12.3418,61.9004,13.2421,48.1003
2021-05-04,51.6836,4.74966,8.30731,26.7409,18.8742,85.768,23.6056,21.5857,5.79193,66.0158,17.2829,45.916,23.4303,13.0888,107.23,94.879,17.4352,13.2754,34.5313,28.7984,3.32511,43.287,112.826,10.7632,52.1998,15.3221,12.8941,64.6704,13.8347,50.2527
2021-05-05,51.2158,4.70667,8.23211,26.4989,18.7034,84.9917,23.3919,21.3903,5.7395,65.4182,17.1265,45.5003,23.2182,12.9703,106.259,94.0202,17.2774,13.1552,34.2187,28.5377,3.29501,42.8952,111.805,10.6658,51.7273,15.1834,12.7774,64.085,13.7094,49.7979
2021-05-06,50.8734,4.6752,8.17708,26.3217,18.5784,84.4235,23.2355,21.2473,5.70113,64.9809,17.012,45.1961,23.063,12.8836,105.549,93.3916,17.1619,13.0672,33.99,28.3469,3.27298,42.6084,111.057,10.5945,51.3815,15.0819,12.692,63.6566,13.6178,49.4649
2021-05-07,53.1902,4.88812,8.54947,27.5204,19.4244,88.2682,24.2937,22.215,5.96076,67.9402,17.7868,47.2544,24.1133,13.4704,110.356,97.6448,17.9435,13.6623,35.5379,29.6379,3.42204,44.5488,116.115,11.077,53.7214,15.7687,13.27,66.5556,14.238,51.7176
2021-05-08,53.8061,4.94472,8.64847,27.8391,19.6494,89.2903,24.575,22.4722,6.02979,68.7269,17.9927,47.8016,24.3925,13.6263,111.634,98.7754,18.1512,13.8205,35.9494,29.9811,3.46166,45.0647,117.46,11.2052,54.3435,15.9513,13.4237,67.3262,14.4028,52.3165
2021-05-09,54.1716,4.97831,8.70722,28.0282,19.7828,89.8969,24.7419,22.6249,6.07075,69.1938,18.1149,48.1264,24.5582,13.7189,112.392,99.4465,18.2745,13.9144,36.1936,30.1848,3.48518,45.3708,118.258,11.2813,54.7127,16.0597,13.5148,67.7836,14.5007,52.6719
2021-05-10,55.0615,5.06009,8.85025,28.4886,20.1078,91.3736,25.1483,22.9965,6.17047,70.3304,18.4125,48.9169,24.9616,13.9443,114.238,101.08,18.5747,14.143,36.7882,30.6806,3.54243,46.1161,120.2,11.4667,55.6114,16.3235,13.7368,68.897,14.7389,53.5371
2021-05-11,55.8032,5.12825,8.96947,28.8724,20.3787,92.6045,25.4871,23.3063,6.25359,71.2778,18.6605,49.5759,25.2979,14.1321,115.777,102.442,18.8249,14.3335,37.2837,31.0939,3.59015,46.7374,121.819,11.6211,56.3606,16.5434,13.9219,69.8252,14.9374,54.2583
2021-05-12,55.4497,5.09576,8.91265,28.6895,20.2496,92.0178,25.3257,23.1586,6.21397,70.8262,18.5423,49.2618,25.1376,14.0426,115.044,101.793,18.7057,14.2427,37.0475,30.8969,3.5674,46.4412,121.048,11.5475,56.0035,16.4386,13.8337,69.3828,14.8428,53.9146
2021-05-13,54.9819,5.05277,8.83745,28.4474,20.0787,91.2415,25.112,22.9633,6.16155,70.2287,18.3859,48.8462,24.9255,13.9241,114.073,100.934,18.5479,14.1225,36.735,30.6362,3.53731,46.0494,120.026,11.4501,55.531,16.2999,13.717,68.7974,14.7176,53.4597
2021-05-14,55.1188,5.06536,8.85947,28.5183,20.1287,91.4688,25.1745,23.0205,6.1769,70.4036,18.4317,48.9678,24.9876,13.9588,114.357,101.185,18.5941,14.1577,36.8265,30.7125,3.54612,46.1641,120.325,11.4786,55.6693,16.3405,13.7512,68.9688,14.7542,53.5929
2021-05-15,55.0272,5.05694,8.84475,28.4709,20.0953,91.3168,25.1327,22.9822,6.16663,70.2866,18.4011,48.8865,24.9461,13.9356,114.167,101.017,18.5632,14.1342,36.7653,30.6615,3.54022,46.0874,120.125,11.4595,55.5768,16.3133,13.7283,68.8542,14.7297,53.5038
2021-05-16,54.4794,5.00659,8.75669,28.1875,19.8952,90.4076,24.8825,22.7534,6.10524,69.5869,18.2179,48.3997,24.6977,13.7968,113.03,100.011,18.3784,13.9935,36.3992,30.3562,3.50498,45.6286,118.929,11.3454,55.0235,16.1509,13.5916,68.1687,14.583,52.9711
2021-05-17,55.632,5.11252,8.94195,28.7838,20.3162,92.3204,25.4089,23.2348,6.23441,71.0591,18.6033,49.4238,25.2203,14.0887,115.422,102.127,18.7672,14.2895,37.1694,30.9985,3.57913,46.594,121.446,11.5855,56.1877,16.4926,13.8792,69.6109,14.8916,54.0919
2021-05-18,55.2785,5.08003,8.88513,28.6009,20.1871,91.7337,25.2475,23.0871,6.19479,70.6076,18.4851,49.1097,25.06,13.9992,114.688,101.478,18.6479,14.1987,36.9331,30.8015,3.55639,46.2979,120.674,11.5118,55.8306,16.3878,13.791,69.1686,14.7969,53.7481
2021-05-19,56.0202,5.1482,9.00435,28.9847,20.4579,92.9646,25.5862,23.3969,6.27791,71.555,18.7331,49.7687,25.3963,14.1871,116.227,102.84,18.8981,14.3893,37.4287,31.2148,3.60411,46.9191,122.293,11.6663,56.5797,16.6077,13.976,70.0967,14.9955,54.4693
2021-05-20,55.6551,5.11464,8.94567,28.7958,20.3246,92.3588,25.4195,23.2444,6.237,71.0887,18.611,49.4443,25.2307,14.0946,115.47,102.17,18.775,14.2955,37.1848,31.0114,3.58062,46.6133,121.496,11.5903,56.211,16.4995,13.885,69.6399,14.8978,54.1143
2021-05-21,54.8218,5.03806,8.81172,28.3646,20.0203,90.9758,25.0389,22.8964,6.14361,70.0242,18.3324,48.704,24.853,13.8836,113.741,100.64,18.4939,14.0814,36.628,30.547,3.52701,45.9154,119.677,11.4167,55.3693,16.2524,13.677,68.5971,14.6747,53.3041
2021-05-22,54.4683,5.00557,8.7549,28.1817,19.8912,90.3891,24.8774,22.7487,6.10399,69.5726,18.2141,48.3899,24.6927,13.794,113.007,99.991,18.3746,13.9906,36.3918,30.35,3.50426,45.6193,118.905,11.3431,55.0123,16.1476,13.5888,68.1548,14.5801,52.9603
2021-05-23,54.1828,4.97933,8.70901,28.034,19.7869,89.9154,24.747,22.6295,6.072,69.208,18.1187,48.1362,24.5633,13.7217,112.415,99.4669,18.2783,13.9173,36.2011,30.191,3.48589,45.3802,118.282,11.2837,54.7239,16.063,13.5176,67.7975,14.5036,52.6827
2021-05-24,54.9588,5.05065,8.83374,28.4355,20.0703,91.2031,25.1014,22.9536,6.15896,70.1992,18.3782,48.8256,24.915,13.9182,114.025,100.891,18.5401,14.1166,36.7195,30.6233,3.53582,46.0301,119.976,11.4453,55.5077,16.293,13.7112,68.7685,14.7114,53.4372
2021-05-25,54.1943,4.9804,8.71087,28.04,19.7911,89.9346,24.7523,22.6343,6.07329,69.2228,18.1225,48.1465,24.5685,13.7247,112.439,99.4881,18.2822,13.9203,36.2088,30.1974,3.48664,45.3898,118.307,11.2861,54.7356,16.0664,13.5205,67.812,14.5067,52.694
2021-05-26,54.4109,5.0003,8.74568,28.152,19.8702,90.294,24.8512,22.7248,6.09756,69.4994,18.195,48.3389,24.6667,13.7795,112.888,99.8857,18.3552,13.9759,36.3535,30.3181,3.50057,45.5712,118.78,11.3312,54.9543,16.1306,13.5745,68.083,14.5647,52.9045
2021-05-27,54.5821,5.01603,8.7732,28.2406,19.9327,90.5781,24.9294,22.7963,6.11675,69.7181,18.2522,48.491,24.7443,13.8229,113.244,100.2,18.413,14.0199,36.4679,30.4135,3.51159,45.7146,119.154,11.3668,55.1273,16.1814,13.6173,68.2972,14.6105,53.071
2021-05-28,55.2442,5.07688,8.87963,28.5832,20.1745,91.6769,25.2318,23.0728,6.19095,70.5638,18.4736,49.0793,25.0445,13.9905,114.617,101.416,18.6364,14.1899,36.9103,30.7824,3.55419,46.2692,120.599,11.5047,55.796,16.3777,13.7824,69.1257,14.7878,53.7148
2021-05-29,56.2826,5.17231,9.04653,29.1204,20.5537,93.4,25.7061,23.5065,6.30731,71.8901,18.8209,50.0017,25.5152,14.2535,116.772,103.322,18.9867,14.4567,37.604,31.361,3.62099,47.1388,122.866,11.721,56.8447,16.6855,14.0415,70.425,15.0657,54.7244
2021-05-30,56.4422,5.18698,9.07219,29.203,20.612,93.665,25.779,23.5732,6.32521,72.0941,18.8742,50.1436,25.5876,14.2939,117.103,103.615,19.0405,14.4977,37.7107,31.45,3.63126,47.2726,123.214,11.7542,57.006,16.7328,14.0813,70.6248,15.1085,54.8797
2021-05-31,57.1498,5.252,9.18591,29.5691,20.8704,94.8391,26.1021,23.8687,6.40449,72.9978,19.1108,50.7721,25.9083,14.4731,118.571,104.914,19.2792,14.6794,38.1834,31.8442,3.67678,47.8651,124.759,11.9015,57.7206,16.9426,14.2578,71.5101,15.2979,55.5676
2021-06-01,57.9092,5.60187,10.8311,28.3695,20.3545,75.3699,23.51,20.9185,5.51057,72.408,18.6804,62.2762,36.6776,20.5174,117.624,100.734,21.8095,13.9133,38.1907,29.2485,4.31483,48.261,120.222,12.8803,67.1753,9.54733,15.1816,70.0532,12.4586,53.1631
2021-06-02,56.4043,5.4563,10.5496,27.6323,19.8256,73.4114,22.8991,20.3749,5.36737,70.5264,18.1949,60.6579,35.7245,19.9843,114.567,98.1166,21.2427,13.5517,37.1983,28.4885,4.2027,47.0069,117.098,12.5456,65.4297,9.29923,14.7871,68.2328,12.1348,51.7815
2021-06-03,57.0934,5.52296,10.6785,27.9699,20.0678,74.3082,23.1788,20.6238,5.43295,71.388,18.4172,61.3989,36.1609,20.2284,115.967,99.3153,21.5022,13.7173,37.6527,28.8365,4.25404,47.5812,118.528,12.6989,66.2291,9.41284,14.9678,69.0664,12.2831,52.4142
2021-06-04,57.8863,5.59966,10.8268,28.3583,20.3465,75.3401,23.5007,20.9102,5.50839,72.3794,18.673,62.2515,36.6631,20.5093,117.577,100.694,21.8008,13.9078,38.1756,29.2369,4.31312,48.2419,120.174,12.8752,67.1488,9.54355,15.1756,70.0255,12.4537,53.142
2021-06-05,58.3458,5.64411,10.9128,28.5834,20.508,75.9382,23.6873,21.0762,5.55212,72.954,18.8212,62.7457,36.9541,20.6721,118.511,101.494,21.9739,14.0182,38.4787,29.469,4.34736,48.6249,121.128,12.9774,67.6818,9.61931,15.2961,70.5814,12.5525,53.5639
2021-06-06,59.0349,5.71077,11.0416,28.921,20.7502,76.8351,23.967,21.3252,5.6177,73.8156,19.0435,63.4868,37.3906,20.9163,119.91,102.693,22.2334,14.1838,38.9331,29.8171,4.3987,49.1992,122.559,13.1307,68.4812,9.73292,15.4767,71.415,12.7008,54.1965
2021-06-07,59.3107,5.73745,11.0932,29.0561,20.8472,77.1941,24.079,21.4248,5.64394,74.1604,19.1325,63.7834,37.5653,21.014,120.471,103.172,22.3373,14.25,39.115,29.9564,4.41925,49.4291,123.132,13.192,68.8011,9.7784,15.549,71.7487,12.7601,54.4497
2021-06-08,59.7127,5.77634,11.1684,29.2531,20.9885,77.7173,24.2422,21.57,5.6822,74.6631,19.2622,64.2158,37.8199,21.1564,121.287,103.872,22.4887,14.3466,39.3802,30.1595,4.44921,49.7641,123.966,13.2815,69.2675,9.84468,15.6544,72.235,12.8466,54.8188
2021-06-09,60.5285,5.85525,11.321,29.6527,21.2752,78.779,24.5734,21.8647,5.75983,75.6831,19.5253,65.093,38.3366,21.4455,122.944,105.291,22.7959,14.5426,39.9182,30.5715,4.50999,50.444,125.66,13.4629,70.2138,9.97917,15.8683,73.2219,13.0221,55.5677
2021-06-10,61.7575,5.97415,11.5509,30.2548,21.7072,80.3787,25.0724,22.3087,5.87678,77.2199,19.9218,66.4148,39.115,21.8809,125.441,107.429,23.2588,14.8379,40.7287,31.1922,4.60157,51.4682,128.211,13.7363,71.6395,10.1818,16.1905,74.7087,13.2865,56.696
2021-06-11,62.0104,5.99861,11.5982,30.3787,21.7961,80.7078,25.175,22.4,5.90085,77.5361,20.0033,66.6867,39.2752,21.9705,125.954,107.869,23.3541,14.8987,40.8955,31.32,4.62041,51.679,128.736,13.7925,71.9329,10.2235,16.2568,75.0146,13.3409,56.9282
2021-06-12,61.7459,5.97302,11.5487,30.2491,21.7031,80.3635,25.0676,22.3044,5.87567,77.2053,19.918,66.4022,39.1076,21.8768,125.417,107.408,23.2544,14.8351,40.721,31.1863,4.6007,51.4585,128.187,13.7337,71.6259,10.1799,16.1875,74.6945,13.284,56.6853
2021-06-13,60.1952,5.82301,11.2587,29.4895,21.1581,78.3452,24.4381,21.7443,5.72811,75.2664,19.4178,64.7346,38.1255,21.3274,122.267,104.711,22.6704,14.4625,39.6983,30.4031,4.48516,50.1662,124.968,13.3888,69.8272,9.92422,15.7809,72.8187,12.9504,55.2617
2021-06-14,60.1606,5.81967,11.2522,29.4725,21.1459,78.3002,24.4241,21.7318,5.72482,75.2231,19.4066,64.6974,38.1036,21.3151,122.197,104.651,22.6574,14.4542,39.6755,30.3857,4.48258,50.1374,124.896,13.3811,69.787,9.91852,15.7719,72.7768,12.943,55.23
