,date,state,co2emission,treated,after_treatment,time_weights,unit_weights,weights
7697,2022-01-24,Guangzhou 1,2.1682067635219804,0,0,0.012111825679585783,0.03379232735512805,0.0004092868
7698,2022-01-25,Guangzhou 1,2.1657110934390262,0,0,0.00895097776140584,0.03379232735512805,0.0003024744
7699,2022-01-26,Guangzhou 1,2.141977629179997,0,0,0.01309863489111959,0.03379232735512805,0.0004426334
7700,2022-01-27,Guangzhou 1,2.1192393326118326,0,0,0.010371562648105305,0.03379232735512805,0.0003504792
7701,2022-01-28,Guangzhou 1,2.073974274738348,0,0,0.013455338341485943,0.03379232735512805,0.0004546872
7702,2022-01-29,Guangzhou 1,2.033987294813056,0,0,0.01301596395965846,0.03379232735512805,0.0004398397
7703,2022-01-30,Guangzhou 1,1.9805897517531625,0,0,0.016588773544356426,0.03379232735512805,0.0005605733
7704,2022-01-31,Guangzhou 1,1.9719514520804702,0,0,0.012758028726070837,0.03379232735512805,0.0004311235
7705,2022-02-01,Guangzhou 1,1.8974159876869798,0,0,0.011660397408750238,0.03379232735512805,0.000394032
7706,2022-02-02,Guangzhou 1,1.8873254025750037,0,0,0.014284889272636313,0.03379232735512805,0.0004827197
7707,2022-02-03,Guangzhou 1,1.8901314142877366,0,0,0.012182028239194086,0.03379232735512805,0.0004116591
7708,2022-02-04,Guangzhou 1,1.876474808003729,0,0,0.015916870698019808,0.03379232735512805,0.0005378681
7709,2022-02-05,Guangzhou 1,1.8742891800779697,0,0,0.014389473054897546,0.03379232735512805,0.0004862538
7710,2022-02-06,Guangzhou 1,1.9055067050472818,0,0,0.01246986327090172,0.03379232735512805,0.0004213857
7711,2022-02-07,Guangzhou 1,1.942959766373104,0,0,0.011335380436792986,0.03379232735512805,0.0003830489
7712,2022-02-08,Guangzhou 1,1.965169957573086,0,0,0.015049264383101179,0.03379232735512805,0.0005085497
7713,2022-02-09,Guangzhou 1,1.9751120502802617,0,0,0.014260714241975635,0.03379232735512805,0.0004819027
7714,2022-02-10,Guangzhou 1,1.9721413699343238,0,0,0.013310719352705199,0.03379232735512805,0.0004498002
7715,2022-02-11,Guangzhou 1,1.9841650182435817,0,0,0.01481774649759423,0.03379232735512805,0.0005007261
7716,2022-02-12,Guangzhou 1,2.003185750402585,0,0,0.012725651343959456,0.03379232735512805,0.0004300294
7717,2022-02-13,Guangzhou 1,1.9954662270424885,0,0,0.011397611656037074,0.03379232735512805,0.0003851518
7718,2022-02-14,Guangzhou 1,1.999142838618944,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7719,2022-02-15,Guangzhou 1,2.009126230894207,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7720,2022-02-16,Guangzhou 1,2.0163648737494726,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7721,2022-02-17,Guangzhou 1,2.0420287832065283,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7722,2022-02-18,Guangzhou 1,2.069395466273271,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7723,2022-02-19,Guangzhou 1,2.0840462692728745,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7724,2022-02-20,Guangzhou 1,2.0740618144120893,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7725,2022-02-21,Guangzhou 1,2.100923227976724,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7726,2022-02-22,Guangzhou 1,2.1182125774428333,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7727,2022-02-23,Guangzhou 1,2.1284414547146953,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7728,2022-02-24,Guangzhou 1,2.11184920397784,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7729,2022-02-25,Guangzhou 1,2.0797799256991376,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7730,2022-02-26,Guangzhou 1,2.0581744652393565,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7731,2022-02-27,Guangzhou 1,2.016938151959109,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7732,2022-02-28,Guangzhou 1,2.024680135300366,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
7733,2022-03-01,Guangzhou 1,2.2565990006952434,0,1,0.4984126984126984,0.03379232735512805,0.0168425251
