,date,state,co2emission,treated,after_treatment,time_weights,unit_weights,weights
73,2022-09-30,Anhui,3.6299342123634335,0,1,0.49333333333333335,1.3510497933775882e-09,7e-10
74,2022-10-01,Anhui,3.6557225651139578,0,1,0.49333333333333335,1.3510497933775882e-09,7e-10
75,2022-07-19,Beijing,0.5221453136486818,0,0,0.010870195396880966,0.03163776630814608,0.0003439087
76,2022-07-20,Beijing,0.5068416984636808,0,0,0.016778825170143202,0.03163776630814608,0.0005308445
77,2022-07-21,Beijing,0.4926575798102679,0,0,0.007122923047341703,0.03163776630814608,0.0002253534
78,2022-07-22,Beijing,0.5070163777920312,0,0,0.012879682569519196,0.03163776630814608,0.0004074844
79,2022-07-23,Beijing,0.49852427142633626,0,0,0.001458664901423051,0.03163776630814608,4.61489e-05
80,2022-07-24,Beijing,0.47603540147745443,0,0,0.007268750314099133,0.03163776630814608,0.000229967
81,2022-07-25,Beijing,0.4950132647497641,0,0,0.0033316096052668823,0.03163776630814608,0.0001054047
82,2022-07-26,Beijing,0.499695917723227,0,0,0.01340464612633071,0.03163776630814608,0.0004240931
83,2022-07-27,Beijing,0.5193650587834596,0,0,0.015046802996078553,0.03163776630814608,0.0004760472
84,2022-07-28,Beijing,0.5227976719469819,0,0,0.014615962574900583,0.03163776630814608,0.0004624164
85,2022-07-29,Beijing,0.5221453136486818,0,0,0.010870195374331459,0.03163776630814608,0.0003439087
86,2022-07-30,Beijing,0.5129613414964067,0,0,0.005549462865095761,0.03163776630814608,0.0001755726
87,2022-07-31,Beijing,0.5093325096256546,0,0,0.012846250297408325,0.03163776630814608,0.0004064267
88,2022-08-01,Beijing,0.44558285470405357,0,0,0.03582716474595146,0.03163776630814608,0.0011334915
89,2022-08-02,Beijing,0.4801890809706766,0,0,0.026151408923494966,0.03163776630814608,0.0008273722
90,2022-08-03,Beijing,0.4867132428086828,0,0,0.038895143610121634,0.03163776630814608,0.0012305555
91,2022-08-04,Beijing,0.4985789383076346,0,0,0.042075518492047784,0.03163776630814608,0.0013311754
92,2022-08-05,Beijing,0.49243148408526377,0,0,0.04192970180620552,0.03163776630814608,0.0013265621
93,2022-08-06,Beijing,0.4876470644183309,0,0,0.04263171779458784,0.03163776630814608,0.0013487723
94,2022-08-07,Beijing,0.4891933236388768,0,0,0.026564685717513345,0.03163776630814608,0.0008404473
95,2022-08-08,Beijing,0.4904371849157236,0,0,0.02734347552919313,0.03163776630814608,0.0008650865
96,2022-08-09,Beijing,0.4711030246890366,0,0,0.02945357314571295,0.03163776630814608,0.0009318453
97,2022-08-10,Beijing,0.45937231657707467,0,0,0.037451948078566014,0.03163776630814608,0.001184896
98,2022-08-11,Beijing,0.4758117295287121,0,0,0.04454663470036383,0.03163776630814608,0.001409356
99,2022-08-12,Beijing,0.4898123839741229,0,0,0.020161536714468554,0.03163776630814608,0.000637866
100,2022-08-13,Beijing,0.4862583033262299,0,0,0.03506408619874086,0.03163776630814608,0.0011093494
101,2022-08-14,Beijing,0.49413510882066375,0,0,0.03116343321631051,0.03163776630814608,0.0009859414
102,2022-08-15,Beijing,0.484541194908082,0,0,0.03126710308378507,0.03163776630814608,0.0009892213
103,2022-08-16,Beijing,0.49228480006072456,0,0,0.03746365014915798,0.03163776630814608,0.0011852662
104,2022-08-17,Beijing,0.4890400316940684,0,0,0.048222083340105214,0.03163776630814608,0.001525639
105,2022-08-18,Beijing,0.47659436256968485,0,0,0.02184108739999746,0.03163776630814608,0.0006910032
106,2022-08-19,Beijing,0.46983486500585236,0,0,0.026960827636818313,0.03163776630814608,0.0008529804
107,2022-08-20,Beijing,0.46382835140507944,0,0,0.0348885482304483,0.03163776630814608,0.0011037957
108,2022-08-21,Beijing,0.4481541585941956,0,0,0.048418587197263045,0.03163776630814608,0.0015318559
109,2022-08-22,Beijing,0.45762103032532164,0,0,0.02885638776375437,0.03163776630814608,0.0009129517
110,2022-08-23,Beijing,0.4413726464465827,0,0,0.036273331857907924,0.03163776630814608,0.0011476072
111,2022-08-24,Beijing,0.4434799663053781,0,0,0.03538369513687407,0.03163776630814608,0.0011194611
112,2022-08-25,Beijing,0.4486395334919608,0,0,0.03912071405660643,0.03163776630814608,0.001237692
113,2022-08-26,Beijing,0.4170774234363304,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
114,2022-08-27,Beijing,0.40419763854119917,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
115,2022-08-28,Beijing,0.3843027568061438,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
116,2022-08-29,Beijing,0.3930213378838229,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
117,2022-08-30,Beijing,0.3931900772325518,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
118,2022-08-31,Beijing,0.3692505386405124,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
119,2022-09-01,Beijing,0.48361679816515446,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
120,2022-09-02,Beijing,0.46357048084837965,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
121,2022-09-03,Beijing,0.4615618474600346,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
122,2022-09-04,Beijing,0.45899955590090474,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
123,2022-09-05,Beijing,0.4447883801046718,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
124,2022-09-06,Beijing,0.4479433303258161,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
125,2022-09-07,Beijing,0.48397433290531205,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
126,2022-09-08,Beijing,0.5025615703475285,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
127,2022-09-09,Beijing,0.5213322355098146,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
128,2022-09-10,Beijing,0.47138392619745206,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
129,2022-09-11,Beijing,0.44497424120287693,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
130,2022-09-12,Beijing,0.46284053543601966,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
131,2022-09-13,Beijing,0.46192735375333266,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
132,2022-09-14,Beijing,0.4578994179565856,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
133,2022-09-15,Beijing,0.45127305209839036,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
134,2022-09-16,Beijing,0.4626579657993612,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
135,2022-09-17,Beijing,0.47391472094574305,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
136,2022-09-18,Beijing,0.4549597859543081,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
137,2022-09-19,Beijing,0.4348879787813347,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
138,2022-09-20,Beijing,0.4362012105872488,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
139,2022-09-21,Beijing,0.41095666851731805,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
140,2022-09-22,Beijing,0.39525987810430135,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
141,2022-09-23,Beijing,0.39290657886076874,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
142,2022-09-24,Beijing,0.39525987810430135,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
143,2022-09-25,Beijing,0.39466701800865184,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
144,2022-09-26,Beijing,0.4186116457780517,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
145,2022-09-27,Beijing,0.42829582584594533,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
146,2022-09-28,Beijing,0.42450927791352516,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
147,2022-09-29,Beijing,0.41574541751572086,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
148,2022-09-30,Beijing,0.40921805697747166,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
149,2022-10-01,Beijing,0.25722028764416355,0,1,0.49333333333333335,0.03163776630814608,0.0156079647
150,2022-07-19,Chongqing,2.6343110839900254,0,0,0.010870195396880966,0.0934593071004675,0.0010159209
151,2022-07-20,Chongqing,2.6190084005607193,0,0,0.016778825170143202,0.0934593071004675,0.0015681374
152,2022-07-21,Chongqing,2.6048214856169225,0,0,0.007122923047341703,0.0934593071004675,0.0006657035
153,2022-07-22,Chongqing,2.6191832854832433,0,0,0.012879682569519196,0.0934593071004675,0.0012037262
154,2022-07-23,Chongqing,2.610687983975366,0,0,0.001458664901423051,0.0934593071004675,0.0001363258
155,2022-07-24,Chongqing,2.5882007819452375,0,0,0.007268750314099133,0.0934593071004675,0.0006793324
156,2022-07-25,Chongqing,2.607176641023525,0,0,0.0033316096052668823,0.0934593071004675,0.0003113699
157,2022-07-26,Chongqing,2.611863036859423,0,0,0.01340464612633071,0.0934593071004675,0.0012527889
158,2022-07-27,Chongqing,2.6315297828775472,0,0,0.015046802996078553,0.0934593071004675,0.0014062638
159,2022-07-28,Chongqing,2.634963963210476,0,0,0.014615962574900583,0.0934593071004675,0.0013659977
160,2022-07-29,Chongqing,2.6343110839900254,0,0,0.010870195374331459,0.0934593071004675,0.0010159209
161,2022-07-30,Chongqing,2.625125734034701,0,0,0.005549462865095761,0.0934593071004675,0.000518649
162,2022-07-31,Chongqing,2.6214976279369164,0,0,0.012846250297408325,0.0934593071004675,0.0012006017
163,2022-08-01,Chongqing,2.4688627994305397,0,0,0.03582716474595146,0.0934593071004675,0.003348382
164,2022-08-02,Chongqing,2.5034674933178684,0,0,0.026151408923494966,0.0934593071004675,0.0024440926
165,2022-08-03,Chongqing,2.5099983697163117,0,0,0.038895143610121634,0.0934593071004675,0.0036351132
166,2022-08-04,Chongqing,2.5218659938699513,0,0,0.042075518492047784,0.0934593071004675,0.0039323488
167,2022-08-05,Chongqing,2.51571951972677,0,0,0.04192970180620552,0.0934593071004675,0.0039187209
168,2022-08-06,Chongqing,2.5109325195373833,0,0,0.04263171779458784,0.0934593071004675,0.0039843308
169,2022-08-07,Chongqing,2.512473988180445,0,0,0.026564685717513345,0.0934593071004675,0.0024827171
170,2022-08-08,Chongqing,2.513713551300049,0,0,0.02734347552919313,0.0934593071004675,0.0025555023
171,2022-08-09,Chongqing,2.494379143723013,0,0,0.02945357314571295,0.0934593071004675,0.0027527105
172,2022-08-10,Chongqing,2.4826549499469195,0,0,0.037451948078566014,0.0934593071004675,0.0035002331
173,2022-08-11,Chongqing,2.499097974898423,0,0,0.04454663470036383,0.0934593071004675,0.0041632976
174,2022-08-12,Chongqing,2.5130899109372717,0,0,0.020161536714468554,0.0934593071004675,0.0018842833
175,2022-08-13,Chongqing,2.5095431632438694,0,0,0.03506408619874086,0.0934593071004675,0.0032770652
176,2022-08-14,Chongqing,2.5174149813831495,0,0,0.03116343321631051,0.0934593071004675,0.0029125129
177,2022-08-15,Chongqing,2.5078261466218645,0,0,0.03126710308378507,0.0934593071004675,0.0029222018
178,2022-08-16,Chongqing,2.515565978913704,0,0,0.03746365014915798,0.0934593071004675,0.0035013268
179,2022-08-17,Chongqing,2.512328056156944,0,0,0.048222083340105214,0.0934593071004675,0.0045068025
180,2022-08-18,Chongqing,2.4998699721345785,0,0,0.02184108739999746,0.0934593071004675,0.0020412529
181,2022-08-19,Chongqing,2.4931153659003824,0,0,0.026960827636818313,0.0934593071004675,0.0025197403
182,2022-08-20,Chongqing,2.4871133798339273,0,0,0.0348885482304483,0.0934593071004675,0.0032606595
183,2022-08-21,Chongqing,2.471442243464336,0,0,0.048418587197263045,0.0934593071004675,0.0045251676
184,2022-08-22,Chongqing,2.480899465070165,0,0,0.02885638776375437,0.0934593071004675,0.002696898
185,2022-08-23,Chongqing,2.4646537711438934,0,0,0.036273331857907924,0.0934593071004675,0.0033900805
186,2022-08-24,Chongqing,2.466760499775472,0,0,0.03538369513687407,0.0934593071004675,0.0033069356
187,2022-08-25,Chongqing,2.4719235664531696,0,0,0.03912071405660643,0.0934593071004675,0.0036561948
188,2022-08-26,Chongqing,2.440354617038765,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
189,2022-08-27,Chongqing,2.4274814356541357,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
190,2022-08-28,Chongqing,2.407585443800298,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
191,2022-08-29,Chongqing,2.4162985257048444,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
192,2022-08-30,Chongqing,2.4164680889282373,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
193,2022-08-31,Chongqing,2.3925272543697136,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
194,2022-09-01,Chongqing,2.8360980029535994,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
195,2022-09-02,Chongqing,2.8160558154001616,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
196,2022-09-03,Chongqing,2.8140431167530013,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
197,2022-09-04,Chongqing,2.8114794530702683,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
198,2022-09-05,Chongqing,2.7972697493971883,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
199,2022-09-06,Chongqing,2.8004233447626214,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
200,2022-09-07,Chongqing,2.8364557288994647,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
201,2022-09-08,Chongqing,2.855044477708752,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
202,2022-09-09,Chongqing,2.873813761088816,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
203,2022-09-10,Chongqing,2.8238644852236576,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
204,2022-09-11,Chongqing,2.797458758114101,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
205,2022-09-12,Chongqing,2.8153194938853434,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
206,2022-09-13,Chongqing,2.814402824458402,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
207,2022-09-14,Chongqing,2.810378724914746,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
208,2022-09-15,Chongqing,2.803754848548489,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
209,2022-09-16,Chongqing,2.815139820997319,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
210,2022-09-17,Chongqing,2.8263966335763526,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
211,2022-09-18,Chongqing,2.807443548571431,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
212,2022-09-19,Chongqing,2.7873671069837997,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
213,2022-09-20,Chongqing,2.7886841185921614,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
214,2022-09-21,Chongqing,2.763435080195789,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
215,2022-09-22,Chongqing,2.747739394245192,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
216,2022-09-23,Chongqing,2.7453915853200437,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
217,2022-09-24,Chongqing,2.747739394245192,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
218,2022-09-25,Chongqing,2.747143342015935,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
219,2022-09-26,Chongqing,2.7710882220522266,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
220,2022-09-27,Chongqing,2.7807807011671897,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
221,2022-09-28,Chongqing,2.7769921379586817,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
222,2022-09-29,Chongqing,2.768223583870715,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
223,2022-09-30,Chongqing,2.7616990190645545,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
224,2022-10-01,Chongqing,2.7699671639567045,0,1,0.49333333333333335,0.0934593071004675,0.0461065915
225,2022-07-19,Fujian,3.3526957000528084,0,0,0.010870195396880966,3.4564791918189598e-09,0.0
226,2022-07-20,Fujian,3.3373947206911034,0,0,0.016778825170143202,3.4564791918189598e-09,1e-10
227,2022-07-21,Fujian,3.323208728150234,0,0,0.007122923047341703,3.4564791918189598e-09,0.0
228,2022-07-22,Fujian,3.3375674275272393,0,0,0.012879682569519196,3.4564791918189598e-09,0.0
229,2022-07-23,Fujian,3.329072117606218,0,0,0.001458664901423051,3.4564791918189598e-09,0.0
230,2022-07-24,Fujian,3.3065905261486868,0,0,0.007268750314099133,3.4564791918189598e-09,0.0
231,2022-07-25,Fujian,3.3255618631380126,0,0,0.0033316096052668823,3.4564791918189598e-09,0.0
232,2022-07-26,Fujian,3.3302489898274468,0,0,0.01340464612633071,3.4564791918189598e-09,0.0
233,2022-07-27,Fujian,3.3499169433736182,0,0,0.015046802996078553,3.4564791918189598e-09,1e-10
234,2022-07-28,Fujian,3.3533504939296557,0,0,0.014615962574900583,3.4564791918189598e-09,1e-10
235,2022-07-29,Fujian,3.3526957000528084,0,0,0.010870195374331459,3.4564791918189598e-09,0.0
236,2022-07-30,Fujian,3.343514026485968,0,0,0.005549462865095761,3.4564791918189598e-09,0.0
237,2022-07-31,Fujian,3.3398819118010583,0,0,0.012846250297408325,3.4564791918189598e-09,0.0
238,2022-08-01,Fujian,3.3365436395530725,0,0,0.03582716474595146,3.4564791918189598e-09,1e-10
239,2022-08-02,Fujian,3.3711489635643392,0,0,0.026151408923494966,3.4564791918189598e-09,1e-10
240,2022-08-03,Fujian,3.37767508454505,0,0,0.038895143610121634,3.4564791918189598e-09,1e-10
241,2022-08-04,Fujian,3.3895419607809276,0,0,0.042075518492047784,3.4564791918189598e-09,1e-10
242,2022-08-05,Fujian,3.383395951662571,0,0,0.04192970180620552,3.4564791918189598e-09,1e-10
243,2022-08-06,Fujian,3.3786081613822274,0,0,0.04263171779458784,3.4564791918189598e-09,1e-10
244,2022-08-07,Fujian,3.380155593933308,0,0,0.026564685717513345,3.4564791918189598e-09,1e-10
245,2022-08-08,Fujian,3.3813972455364016,0,0,0.02734347552919313,3.4564791918189598e-09,1e-10
246,2022-08-09,Fujian,3.3620604759887867,0,0,0.02945357314571295,3.4564791918189598e-09,1e-10
247,2022-08-10,Fujian,3.35033183188224,0,0,0.037451948078566014,3.4564791918189598e-09,1e-10
248,2022-08-11,Fujian,3.366772765374442,0,0,0.04454663470036383,3.4564791918189598e-09,2e-10
249,2022-08-12,Fujian,3.380772909702422,0,0,0.020161536714468554,3.4564791918189598e-09,1e-10
250,2022-08-13,Fujian,3.377219367296947,0,0,0.03506408619874086,3.4564791918189598e-09,1e-10
251,2022-08-14,Fujian,3.3850957720427295,0,0,0.03116343321631051,3.4564791918189598e-09,1e-10
252,2022-08-15,Fujian,3.3755060940573616,0,0,0.03126710308378507,3.4564791918189598e-09,1e-10
253,2022-08-16,Fujian,3.383243293867096,0,0,0.03746365014915798,3.4564791918189598e-09,1e-10
254,2022-08-17,Fujian,3.3800024406317086,0,0,0.048222083340105214,3.4564791918189598e-09,2e-10
255,2022-08-18,Fujian,3.367553491220097,0,0,0.02184108739999746,3.4564791918189598e-09,1e-10
256,2022-08-19,Fujian,3.360794565866654,0,0,0.026960827636818313,3.4564791918189598e-09,1e-10
257,2022-08-20,Fujian,3.3547905464096597,0,0,0.0348885482304483,3.4564791918189598e-09,1e-10
258,2022-08-21,Fujian,3.3391178747796006,0,0,0.048418587197263045,3.4564791918189598e-09,2e-10
259,2022-08-22,Fujian,3.348582024032227,0,0,0.02885638776375437,3.4564791918189598e-09,1e-10
260,2022-08-23,Fujian,3.3323343387056807,0,0,0.036273331857907924,3.4564791918189598e-09,1e-10
261,2022-08-24,Fujian,3.3344412039044444,0,0,0.03538369513687407,3.4564791918189598e-09,1e-10
262,2022-08-25,Fujian,3.3396015754434063,0,0,0.03912071405660643,3.4564791918189598e-09,1e-10
263,2022-08-26,Fujian,3.3080357507842035,0,1,0.49333333333333335,3.4564791918189598e-09,1.7e-09
264,2022-08-27,Fujian,3.295157311878497,0,1,0.49333333333333335,3.4564791918189598e-09,1.7e-09
265,2022-08-28,Fujian,3.275262664905096,0,1,0.49333333333333335,3.4564791918189598e-09,1.7e-09
