,cf,ts,last_year
127,26.630657265558675,26.5292,26.9122
128,26.41306974632977,26.312400000000004,26.785
129,26.169373994194416,26.0697,26.4384
130,25.80701321146767,25.7087,25.9433
131,26.23526031846926,26.135300000000004,25.5402
132,25.589583612788797,25.4921,25.823
133,26.10349644280147,26.0041,27.577
134,26.590921830327698,26.489600000000003,26.5728
135,26.663543953728592,26.56200000000001,27.9591
136,25.279926187327128,25.183600000000002,28.3976
137,26.45937780280799,26.358599999999996,28.3057
138,27.34212093524321,27.237999999999996,26.7567
139,27.43448636186974,27.33,27.1387
140,26.52514638105074,26.424099999999996,27.6054
141,27.427906438934734,27.3234,27.2234
142,27.137948100122003,27.034600000000005,27.4426
143,27.058746847117533,26.9557,26.6293
144,26.61750561705431,26.5161,26.304
145,25.88607236557411,25.787499999999998,25.7098
146,26.261626511280827,26.161599999999996,26.3111
147,26.867719801886057,26.765400000000003,25.7027
148,26.261626511280827,26.161599999999996,25.3774
149,27.500270274021425,27.3955,25.4058
150,31.975492249713184,29.606300000000005,25.4128
151,33.250254840500084,30.786600000000007,26.4105
152,32.25717340547232,29.8671,26.3445
153,30.559744545122484,28.295399999999997,26.1245
154,29.93711283791186,27.718899999999994,27.1585
155,30.581994141235075,28.316000000000003,28.3536
156,31.501076812302966,29.166999999999998,28.6687
157,32.67210222283101,30.251300000000004,29.6145
158,32.93907624168194,30.498499999999993,28.5075
