state,date,emission
Hangzhou,2020-12-07,14744.90322580645
Hangzhou,2020-12-08,14784.032258064517
Hangzhou,2020-12-09,14823.161290322581
Hangzhou,2020-12-10,14862.290322580646
Hangzhou,2020-12-11,14901.41935483871
Hangzhou,2020-12-12,14940.548387096775
Hangzhou,2020-12-13,14979.677419354839
Hangzhou,2020-12-14,15018.806451612903
Hangzhou,2020-12-15,15057.935483870968
Hangzhou,2020-12-16,15097.064516129032
Hangzhou,2020-12-17,15136.193548387097
Hangzhou,2020-12-18,15175.322580645161
Hangzhou,2020-12-19,15214.451612903225
Hangzhou,2020-12-20,15253.58064516129
Hangzhou,2020-12-21,15292.709677419354
Hangzhou,2020-12-22,15331.838709677419
Hangzhou,2020-12-23,15370.967741935485
Hangzhou,2020-12-24,15410.09677419355
Hangzhou,2020-12-25,15449.225806451614
Hangzhou,2020-12-26,15488.354838709678
Hangzhou,2020-12-27,15527.483870967742
Hangzhou,2020-12-28,15566.612903225807
Hangzhou,2020-12-29,15605.741935483871
Hangzhou,2020-12-30,15644.870967741936
Hangzhou,2020-12-31,15684.0
Hangzhou,2021-01-01,15569.806451612903
Hangzhou,2021-01-02,15455.612903225807
Hangzhou,2021-01-03,15341.41935483871
Hangzhou,2021-01-04,15227.225806451614
Hangzhou,2021-01-05,15113.032258064515
Hangzhou,2021-01-06,14998.838709677419
Hangzhou,2021-01-07,14884.645161290322
Hangzhou,2021-01-08,14770.451612903225
Hangzhou,2021-01-09,14656.258064516129
Hangzhou,2021-01-10,14542.064516129032
Hangzhou,2021-01-11,14427.870967741936
Hangzhou,2021-01-12,14313.677419354839
Hangzhou,2021-01-13,14199.483870967742
Hangzhou,2021-01-14,14085.290322580646
Hangzhou,2021-01-15,13971.09677419355
Hangzhou,2021-01-16,13856.90322580645
Hangzhou,2021-01-17,13742.709677419354
Hangzhou,2021-01-18,13628.516129032258
Hangzhou,2021-01-19,13514.322580645161
Hangzhou,2021-01-20,13400.129032258064
Hangzhou,2021-01-21,13285.935483870968
Hangzhou,2021-01-22,13171.741935483871
Hangzhou,2021-01-23,13057.548387096775
Hangzhou,2021-01-24,12943.354838709678
Hangzhou,2021-01-25,12829.161290322581
Hangzhou,2021-01-26,12714.967741935485
Hangzhou,2021-01-27,12600.774193548386
Hangzhou,2021-01-28,12486.580645161292
Hangzhou,2021-01-29,12372.387096774193
Hangzhou,2021-01-30,12258.193548387097
Hangzhou,2021-01-31,12144.0
Hangzhou,2021-02-01,12252.035714285714
Hangzhou,2021-02-02,12360.07142857143
Hangzhou,2021-02-03,12468.107142857143
Hangzhou,2021-02-04,12576.142857142857
Hangzhou,2021-02-05,12684.17857142857
Hangzhou,2021-02-06,12792.214285714286
Hangzhou,2021-02-07,12900.25
Hangzhou,2021-02-08,13008.285714285714
Hangzhou,2021-02-09,13116.32142857143
Hangzhou,2021-02-10,13224.357142857143
Hangzhou,2021-02-11,13332.392857142857
Hangzhou,2021-02-12,13440.428571428572
Hangzhou,2021-02-13,13548.464285714286
Hangzhou,2021-02-14,13656.5
Hangzhou,2021-02-15,13764.535714285714
Hangzhou,2021-02-16,13872.57142857143
Hangzhou,2021-02-17,13980.607142857143
Hangzhou,2021-02-18,14088.642857142857
Hangzhou,2021-02-19,14196.678571428572
Hangzhou,2021-02-20,14304.714285714286
Hangzhou,2021-02-21,14412.75
Hangzhou,2021-02-22,14520.785714285714
Hangzhou,2021-02-23,14628.82142857143
Hangzhou,2021-02-24,14736.857142857143
Hangzhou,2021-02-25,14844.892857142857
Hangzhou,2021-02-26,14952.928571428572
Hangzhou,2021-02-27,15060.964285714286
Hangzhou,2021-02-28,15169.0
Hangzhou,2021-03-01,15145.129032258064
Hangzhou,2021-03-02,15121.258064516129
Hangzhou,2021-03-03,15097.387096774193
Hangzhou,2021-03-04,15073.516129032258
Hangzhou,2021-03-05,15049.645161290322
Hangzhou,2021-03-06,15025.774193548386
Hangzhou,2021-03-07,15001.90322580645
Hangzhou,2021-03-08,14978.032258064517
Hangzhou,2021-03-09,14954.161290322581
Hangzhou,2021-03-10,14930.290322580646
Hangzhou,2021-03-11,14906.41935483871
Hangzhou,2021-03-12,14882.548387096775
Hangzhou,2021-03-13,14858.677419354839
Hangzhou,2021-03-14,14834.806451612903
Hangzhou,2021-03-15,14810.935483870968
Hangzhou,2021-03-16,14787.064516129032
Hangzhou,2021-03-17,14763.193548387097
Hangzhou,2021-03-18,14739.322580645161
Hangzhou,2021-03-19,14715.451612903225
Hangzhou,2021-03-20,14691.58064516129
Hangzhou,2021-03-21,14667.709677419354
Hangzhou,2021-03-22,14643.838709677419
Hangzhou,2021-03-23,14619.967741935485
Hangzhou,2021-03-24,14596.09677419355
Hangzhou,2021-03-25,14572.225806451614
Hangzhou,2021-03-26,14548.354838709678
Hangzhou,2021-03-27,14524.483870967742
Hangzhou,2021-03-28,14500.612903225807
Hangzhou,2021-03-29,14476.741935483871
Hangzhou,2021-03-30,14452.870967741936
Hangzhou,2021-03-31,14429.0
Hangzhou,2021-04-01,14454.333333333334
Hangzhou,2021-04-02,14479.666666666666
Hangzhou,2021-04-03,14505.0
Hangzhou,2021-04-04,14530.333333333334
Hangzhou,2021-04-05,14555.666666666666
Hangzhou,2021-04-06,14581.0
Hangzhou,2021-04-07,14606.333333333334
Hangzhou,2021-04-08,14631.666666666666
Hangzhou,2021-04-09,14657.0
Hangzhou,2021-04-10,14682.333333333334
Hangzhou,2021-04-11,14707.666666666666
Hangzhou,2021-04-12,14733.0
Hangzhou,2021-04-13,14758.333333333334
Hangzhou,2021-04-14,14783.666666666666
Hangzhou,2021-04-15,14809.0
Hangzhou,2021-04-16,14834.333333333334
Hangzhou,2021-04-17,14859.666666666666
Hangzhou,2021-04-18,14885.0
Hangzhou,2021-04-19,14910.333333333334
Hangzhou,2021-04-20,14935.666666666666
Hangzhou,2021-04-21,14961.0
Hangzhou,2021-04-22,14986.333333333334
Hangzhou,2021-04-23,15011.666666666666
Hangzhou,2021-04-24,15037.0
Hangzhou,2021-04-25,15062.333333333334
Hangzhou,2021-04-26,15087.666666666666
Hangzhou,2021-04-27,15113.0
Hangzhou,2021-04-28,15138.333333333334
Hangzhou,2021-04-29,15163.666666666666
Hangzhou,2021-04-30,15189.0
Hangzhou,2021-05-01,15169.161290322581
Hangzhou,2021-05-02,15149.322580645161
Hangzhou,2021-05-03,15129.483870967742
Hangzhou,2021-05-04,15109.645161290322
Hangzhou,2021-05-05,15089.806451612903
Hangzhou,2021-05-06,15069.967741935483
Hangzhou,2021-05-07,15050.129032258064
Hangzhou,2021-05-08,15030.290322580646
Hangzhou,2021-05-09,15010.451612903225
Hangzhou,2021-05-10,14990.612903225807
Hangzhou,2021-05-11,14970.774193548386
Hangzhou,2021-05-12,14950.935483870968
Hangzhou,2021-05-13,14931.09677419355
Hangzhou,2021-05-14,14911.258064516129
Hangzhou,2021-05-15,14891.41935483871
Hangzhou,2021-05-16,14871.58064516129
Hangzhou,2021-05-17,14851.741935483871
Hangzhou,2021-05-18,14831.90322580645
Hangzhou,2021-05-19,14812.064516129032
Hangzhou,2021-05-20,14792.225806451614
Hangzhou,2021-05-21,14772.387096774193
Hangzhou,2021-05-22,14752.548387096775
Hangzhou,2021-05-23,14732.709677419354
Hangzhou,2021-05-24,14712.870967741936
Hangzhou,2021-05-25,14693.032258064515
Hangzhou,2021-05-26,14673.193548387097
Hangzhou,2021-05-27,14653.354838709678
Hangzhou,2021-05-28,14633.516129032258
Hangzhou,2021-05-29,14613.677419354839
Hangzhou,2021-05-30,14593.838709677419
Hangzhou,2021-05-31,14574.0
Hangzhou,2021-06-01,14570.033333333333
Hangzhou,2021-06-02,14566.066666666668
Hangzhou,2021-06-03,14562.1
Hangzhou,2021-06-04,14558.133333333333
Hangzhou,2021-06-05,14554.166666666666
Hangzhou,2021-06-06,14550.2
Hangzhou,2021-06-07,14546.233333333334
Hangzhou,2021-06-08,14542.266666666666
Hangzhou,2021-06-09,14538.3
Hangzhou,2021-06-10,14534.333333333334
Hangzhou,2021-06-11,14530.366666666667
Hangzhou,2021-06-12,14526.4
Hangzhou,2021-06-13,14522.433333333332
Hangzhou,2021-06-14,14518.466666666667
Hangzhou,2021-06-15,14514.5
Hangzhou,2021-06-16,14510.533333333333
Hangzhou,2021-06-17,14506.566666666668
Hangzhou,2021-06-18,14502.6
Hangzhou,2021-06-19,14498.633333333333
Hangzhou,2021-06-20,14494.666666666666
Hangzhou,2021-06-21,14490.7
Hangzhou,2021-06-22,14486.733333333334
Hangzhou,2021-06-23,14482.766666666666
Hangzhou,2021-06-24,14478.8
Hangzhou,2021-06-25,14474.833333333334
Hangzhou,2021-06-26,14470.866666666667
Hangzhou,2021-06-27,14466.9
Hangzhou,2021-06-28,14462.933333333332
Hangzhou,2021-06-29,14458.966666666667
Hangzhou,2021-06-30,14455.0
Hangzhou,2021-07-01,14470.161290322581
Hangzhou,2021-07-02,14485.322580645161
Hangzhou,2021-07-03,14500.483870967742
Hangzhou,2021-07-04,14515.645161290322
Hangzhou,2021-07-05,14530.806451612903
Hangzhou,2021-07-06,14545.967741935483
Hangzhou,2021-07-07,14561.129032258064
Hangzhou,2021-07-08,14576.290322580646
Hangzhou,2021-07-09,14591.451612903225
Hangzhou,2021-07-10,14606.612903225807
Hangzhou,2021-07-11,14621.774193548386
Hangzhou,2021-07-12,14636.935483870968
Hangzhou,2021-07-13,14652.09677419355
Hangzhou,2021-07-14,14667.258064516129
Hangzhou,2021-07-15,14682.41935483871
Hangzhou,2021-07-16,14697.58064516129
Hangzhou,2021-07-17,14712.741935483871
Hangzhou,2021-07-18,14727.90322580645
Hangzhou,2021-07-19,14743.064516129032
Hangzhou,2021-07-20,14758.225806451614
Hangzhou,2021-07-21,14773.387096774193
Hangzhou,2021-07-22,14788.548387096775
Hangzhou,2021-07-23,14803.709677419354
Hangzhou,2021-07-24,14818.870967741936
Hangzhou,2021-07-25,14834.032258064517
Hangzhou,2021-07-26,14849.193548387097
Hangzhou,2021-07-27,14864.354838709678
Hangzhou,2021-07-28,14879.516129032258
Hangzhou,2021-07-29,14894.677419354839
Hangzhou,2021-07-30,14909.838709677419
Hangzhou,2021-07-31,14925.0
Hangzhou,2021-08-01,14871.161290322581
Hangzhou,2021-08-02,14817.322580645161
Hangzhou,2021-08-03,14763.483870967742
Hangzhou,2021-08-04,14709.645161290322
Hangzhou,2021-08-05,14655.806451612903
Hangzhou,2021-08-06,14601.967741935485
Hangzhou,2021-08-07,14548.129032258064
Hangzhou,2021-08-08,14494.290322580646
Hangzhou,2021-08-09,14440.451612903225
Hangzhou,2021-08-10,14386.612903225807
Hangzhou,2021-08-11,14332.774193548386
Hangzhou,2021-08-12,14278.935483870968
Hangzhou,2021-08-13,14225.09677419355
Hangzhou,2021-08-14,14171.258064516129
Hangzhou,2021-08-15,14117.41935483871
Hangzhou,2021-08-16,14063.58064516129
Hangzhou,2021-08-17,14009.741935483871
Hangzhou,2021-08-18,13955.90322580645
Hangzhou,2021-08-19,13902.064516129032
Hangzhou,2021-08-20,13848.225806451614
Hangzhou,2021-08-21,13794.387096774193
Hangzhou,2021-08-22,13740.548387096775
Hangzhou,2021-08-23,13686.709677419354
Hangzhou,2021-08-24,13632.870967741936
Hangzhou,2021-08-25,13579.032258064515
Hangzhou,2021-08-26,13525.193548387097
Hangzhou,2021-08-27,13471.354838709678
Hangzhou,2021-08-28,13417.516129032258
Hangzhou,2021-08-29,13363.677419354839
Hangzhou,2021-08-30,13309.83870967742
Hangzhou,2021-08-31,13256.0
Hangzhou,2021-09-01,13277.666666666666
Hangzhou,2021-09-02,13299.333333333334
Hangzhou,2021-09-03,13321.0
Hangzhou,2021-09-04,13342.666666666666
Hangzhou,2021-09-05,13364.333333333334
Hangzhou,2021-09-06,13386.0
Hangzhou,2021-09-07,13407.666666666666
Hangzhou,2021-09-08,13429.333333333334
Hangzhou,2021-09-09,13451.0
Hangzhou,2021-09-10,13472.666666666666
Hangzhou,2021-09-11,13494.333333333334
Hangzhou,2021-09-12,13516.0
Hangzhou,2021-09-13,13537.666666666666
Hangzhou,2021-09-14,13559.333333333334
Hangzhou,2021-09-15,13581.0
Hangzhou,2021-09-16,13602.666666666666
Hangzhou,2021-09-17,13624.333333333334
Hangzhou,2021-09-18,13646.0
Hangzhou,2021-09-19,13667.666666666666
Hangzhou,2021-09-20,13689.333333333334
Hangzhou,2021-09-21,13711.0
Hangzhou,2021-09-22,13732.666666666666
Hangzhou,2021-09-23,13754.333333333334
Hangzhou,2021-09-24,13776.0
Hangzhou,2021-09-25,13797.666666666666
Hangzhou,2021-09-26,13819.333333333334
Hangzhou,2021-09-27,13841.0
Hangzhou,2021-09-28,13862.666666666666
Hangzhou,2021-09-29,13884.333333333334
Hangzhou,2021-09-30,13906.0
Hangzhou,2021-10-01,13914.838709677419
Hangzhou,2021-10-02,13923.677419354839
Hangzhou,2021-10-03,13932.516129032258
Hangzhou,2021-10-04,13941.354838709678
Hangzhou,2021-10-05,13950.193548387097
Hangzhou,2021-10-06,13959.032258064517
Hangzhou,2021-10-07,13967.870967741936
Hangzhou,2021-10-08,13976.709677419354
Hangzhou,2021-10-09,13985.548387096775
Hangzhou,2021-10-10,13994.387096774193
Hangzhou,2021-10-11,14003.225806451614
Hangzhou,2021-10-12,14012.064516129032
Hangzhou,2021-10-13,14020.90322580645
Hangzhou,2021-10-14,14029.741935483871
Hangzhou,2021-10-15,14038.58064516129
Hangzhou,2021-10-16,14047.41935483871
Hangzhou,2021-10-17,14056.258064516129
Hangzhou,2021-10-18,14065.09677419355
Hangzhou,2021-10-19,14073.935483870968
Hangzhou,2021-10-20,14082.774193548386
Hangzhou,2021-10-21,14091.612903225807
Hangzhou,2021-10-22,14100.451612903225
Hangzhou,2021-10-23,14109.290322580646
Hangzhou,2021-10-24,14118.129032258064
Hangzhou,2021-10-25,14126.967741935483
Hangzhou,2021-10-26,14135.806451612903
Hangzhou,2021-10-27,14144.645161290322
Hangzhou,2021-10-28,14153.483870967742
Hangzhou,2021-10-29,14162.322580645161
Hangzhou,2021-10-30,14171.161290322581
Hangzhou,2021-10-31,14180.0
Hangzhou,2021-11-01,14212.966666666667
Hangzhou,2021-11-02,14245.933333333332
Hangzhou,2021-11-03,14278.9
Hangzhou,2021-11-04,14311.866666666667
Hangzhou,2021-11-05,14344.833333333334
Hangzhou,2021-11-06,14377.8
Hangzhou,2021-11-07,14410.766666666666
Hangzhou,2021-11-08,14443.733333333334
Hangzhou,2021-11-09,14476.7
Hangzhou,2021-11-10,14509.666666666666
Hangzhou,2021-11-11,14542.633333333333
Hangzhou,2021-11-12,14575.6
Hangzhou,2021-11-13,14608.566666666668
Hangzhou,2021-11-14,14641.533333333333
Hangzhou,2021-11-15,14674.5
Hangzhou,2021-11-16,14707.466666666667
Hangzhou,2021-11-17,14740.433333333334
Hangzhou,2021-11-18,14773.4
Hangzhou,2021-11-19,14806.366666666667
Hangzhou,2021-11-20,14839.333333333334
Hangzhou,2021-11-21,14872.3
Hangzhou,2021-11-22,14905.266666666666
Hangzhou,2021-11-23,14938.233333333334
Hangzhou,2021-11-24,14971.2
Hangzhou,2021-11-25,15004.166666666666
Hangzhou,2021-11-26,15037.133333333333
Hangzhou,2021-11-27,15070.1
Hangzhou,2021-11-28,15103.066666666668
Hangzhou,2021-11-29,15136.033333333333
Hangzhou,2021-11-30,15169.0
Hangzhou,2021-12-01,15070.483870967742
Hangzhou,2021-12-02,14971.967741935483
Hangzhou,2021-12-03,14873.451612903225
Hangzhou,2021-12-04,14774.935483870968
Hangzhou,2021-12-05,14676.41935483871
Hangzhou,2021-12-06,14577.90322580645
Hangzhou,2021-12-07,14479.387096774193
Hangzhou,2021-12-08,14380.870967741936
Hangzhou,2021-12-09,14282.354838709678
Hangzhou,2021-12-10,14183.838709677419
Hangzhou,2021-12-11,14085.322580645161
Hangzhou,2021-12-12,13986.806451612903
Hangzhou,2021-12-13,13888.290322580646
Hangzhou,2021-12-14,13789.774193548386
Hangzhou,2021-12-15,13691.258064516129
Hangzhou,2021-12-16,13592.741935483871
Hangzhou,2021-12-17,13494.225806451614
Hangzhou,2021-12-18,13395.709677419354
Hangzhou,2021-12-19,13297.193548387097
Hangzhou,2021-12-20,13198.677419354839
Hangzhou,2021-12-21,13100.16129032258
Hangzhou,2021-12-22,13001.645161290322
Hangzhou,2021-12-23,12903.129032258064
Hangzhou,2021-12-24,12804.612903225807
Hangzhou,2021-12-25,12706.09677419355
Hangzhou,2021-12-26,12607.58064516129
Hangzhou,2021-12-27,12509.064516129032
Hangzhou,2021-12-28,12410.548387096775
Hangzhou,2021-12-29,12312.032258064515
Hangzhou,2021-12-30,12213.516129032258
Hangzhou,2021-12-31,12115.0
Hangzhou,2022-01-01,12114.612903225807
Hangzhou,2022-01-02,12114.225806451614
Hangzhou,2022-01-03,12113.838709677419
Hangzhou,2022-01-04,12113.451612903225
Hangzhou,2022-01-05,12113.064516129032
Hangzhou,2022-01-06,12112.677419354839
Hangzhou,2022-01-07,12112.290322580646
Hangzhou,2022-01-08,12111.90322580645
Hangzhou,2022-01-09,12111.516129032258
Hangzhou,2022-01-10,12111.129032258064
Hangzhou,2022-01-11,12110.741935483871
Hangzhou,2022-01-12,12110.354838709678
Hangzhou,2022-01-13,12109.967741935483
Hangzhou,2022-01-14,12109.58064516129
Hangzhou,2022-01-15,12109.193548387097
Hangzhou,2022-01-16,12108.806451612903
Hangzhou,2022-01-17,12108.41935483871
Hangzhou,2022-01-18,12108.032258064517
Hangzhou,2022-01-19,12107.645161290322
Hangzhou,2022-01-20,12107.258064516129
Hangzhou,2022-01-21,12106.870967741936
Hangzhou,2022-01-22,12106.483870967742
Hangzhou,2022-01-23,12106.09677419355
Hangzhou,2022-01-24,12105.709677419354
Hangzhou,2022-01-25,12105.322580645161
Hangzhou,2022-01-26,12104.935483870968
Hangzhou,2022-01-27,12104.548387096775
Hangzhou,2022-01-28,12104.161290322581
Hangzhou,2022-01-29,12103.774193548386
Hangzhou,2022-01-30,12103.387096774193
Hangzhou,2022-01-31,12103.0
Hangzhou,2022-02-01,12017.892857142857
Hangzhou,2022-02-02,11932.785714285714
Hangzhou,2022-02-03,11847.67857142857
Hangzhou,2022-02-04,11762.57142857143
Hangzhou,2022-02-05,11677.464285714286
Hangzhou,2022-02-06,11592.357142857143
Hangzhou,2022-02-07,11507.25
Hangzhou,2022-02-08,11422.142857142857
Hangzhou,2022-02-09,11337.035714285714
Hangzhou,2022-02-10,11251.92857142857
Hangzhou,2022-02-11,11166.82142857143
Hangzhou,2022-02-12,11081.714285714286
Hangzhou,2022-02-13,10996.607142857143
Hangzhou,2022-02-14,10911.5
Hangzhou,2022-02-15,10826.392857142857
Hangzhou,2022-02-16,10741.285714285714
Hangzhou,2022-02-17,10656.17857142857
Hangzhou,2022-02-18,10571.071428571428
Hangzhou,2022-02-19,10485.964285714286
Hangzhou,2022-02-20,10400.857142857143
Hangzhou,2022-02-21,10315.75
Hangzhou,2022-02-22,10230.642857142857
Hangzhou,2022-02-23,10145.535714285714
Hangzhou,2022-02-24,10060.42857142857
Hangzhou,2022-02-25,9975.321428571428
Hangzhou,2022-02-26,9890.214285714286
Hangzhou,2022-02-27,9805.107142857143
Hangzhou,2022-02-28,9720.0
Hangzhou,2022-03-01,9829.645161290322
Hangzhou,2022-03-02,9939.290322580646
Hangzhou,2022-03-03,10048.935483870968
Hangzhou,2022-03-04,10158.58064516129
Hangzhou,2022-03-05,10268.225806451614
Hangzhou,2022-03-06,10377.870967741936
Hangzhou,2022-03-07,10487.516129032258
Hangzhou,2022-03-08,10597.161290322581
Hangzhou,2022-03-09,10706.806451612903
Hangzhou,2022-03-10,10816.451612903225
Hangzhou,2022-03-11,10926.09677419355
Hangzhou,2022-03-12,11035.741935483871
Hangzhou,2022-03-13,11145.387096774193
Hangzhou,2022-03-14,11255.032258064515
Hangzhou,2022-03-15,11364.677419354839
Hangzhou,2022-03-16,11474.322580645161
Hangzhou,2022-03-17,11583.967741935485
Hangzhou,2022-03-18,11693.612903225807
Hangzhou,2022-03-19,11803.258064516129
Hangzhou,2022-03-20,11912.90322580645
Hangzhou,2022-03-21,12022.548387096775
Hangzhou,2022-03-22,12132.193548387097
Hangzhou,2022-03-23,12241.838709677419
Hangzhou,2022-03-24,12351.483870967742
Hangzhou,2022-03-25,12461.129032258064
Hangzhou,2022-03-26,12570.774193548386
Hangzhou,2022-03-27,12680.41935483871
Hangzhou,2022-03-28,12790.064516129032
Hangzhou,2022-03-29,12899.709677419354
Hangzhou,2022-03-30,13009.354838709678
Hangzhou,2022-03-31,13119.0
Hangzhou,2022-04-01,13046.3
Hangzhou,2022-04-02,12973.6
Hangzhou,2022-04-03,12900.9
Hangzhou,2022-04-04,12828.2
Hangzhou,2022-04-05,12755.5
Hangzhou,2022-04-06,12682.8
Hangzhou,2022-04-07,12610.1
Hangzhou,2022-04-08,12537.4
Hangzhou,2022-04-09,12464.7
Hangzhou,2022-04-10,12392.0
Hangzhou,2022-04-11,12319.3
Hangzhou,2022-04-12,12246.6
Hangzhou,2022-04-13,12173.9
Hangzhou,2022-04-14,12101.2
Hangzhou,2022-04-15,12028.5
Hangzhou,2022-04-16,11955.8
Hangzhou,2022-04-17,11883.1
Hangzhou,2022-04-18,11810.4
Hangzhou,2022-04-19,11737.7
Hangzhou,2022-04-20,11665.0
Hangzhou,2022-04-21,11592.3
Hangzhou,2022-04-22,11519.6
Hangzhou,2022-04-23,11446.9
Hangzhou,2022-04-24,11374.2
Hangzhou,2022-04-25,11301.5
Hangzhou,2022-04-26,11228.8
Hangzhou,2022-04-27,11156.1
Hangzhou,2022-04-28,11083.4
Hangzhou,2022-04-29,11010.7
Hangzhou,2022-04-30,10938.0
Hangzhou,2022-05-01,10950.41935483871
Hangzhou,2022-05-02,10962.838709677419
Hangzhou,2022-05-03,10975.258064516129
Hangzhou,2022-05-04,10987.677419354839
Hangzhou,2022-05-05,11000.09677419355
Hangzhou,2022-05-06,11012.516129032258
Hangzhou,2022-05-07,11024.935483870968
Hangzhou,2022-05-08,11037.354838709678
Hangzhou,2022-05-09,11049.774193548386
Hangzhou,2022-05-10,11062.193548387097
Hangzhou,2022-05-11,11074.612903225807
Hangzhou,2022-05-12,11087.032258064517
Hangzhou,2022-05-13,11099.451612903225
Hangzhou,2022-05-14,11111.870967741936
Hangzhou,2022-05-15,11124.290322580646
Hangzhou,2022-05-16,11136.709677419354
Hangzhou,2022-05-17,11149.129032258064
Hangzhou,2022-05-18,11161.548387096775
Hangzhou,2022-05-19,11173.967741935483
Hangzhou,2022-05-20,11186.387096774193
Hangzhou,2022-05-21,11198.806451612903
Hangzhou,2022-05-22,11211.225806451614
Hangzhou,2022-05-23,11223.645161290322
Hangzhou,2022-05-24,11236.064516129032
Hangzhou,2022-05-25,11248.483870967742
Hangzhou,2022-05-26,11260.90322580645
Hangzhou,2022-05-27,11273.322580645161
Hangzhou,2022-05-28,11285.741935483871
Hangzhou,2022-05-29,11298.161290322581
Hangzhou,2022-05-30,11310.58064516129
Hangzhou,2022-05-31,11323.0
Hangzhou,2022-06-01,11388.933333333332
Hangzhou,2022-06-02,11454.866666666667
Hangzhou,2022-06-03,11520.8
Hangzhou,2022-06-04,11586.733333333334
Hangzhou,2022-06-05,11652.666666666666
Hangzhou,2022-06-06,11718.6
Hangzhou,2022-06-07,11784.533333333333
Hangzhou,2022-06-08,11850.466666666667
Hangzhou,2022-06-09,11916.4
Hangzhou,2022-06-10,11982.333333333334
Hangzhou,2022-06-11,12048.266666666666
Hangzhou,2022-06-12,12114.2
Hangzhou,2022-06-13,12180.133333333333
Hangzhou,2022-06-14,12246.066666666668
Hangzhou,2022-06-15,12312.0
Hangzhou,2022-06-16,12377.933333333334
Hangzhou,2022-06-17,12443.866666666667
Hangzhou,2022-06-18,12509.8
Hangzhou,2022-06-19,12575.733333333334
Hangzhou,2022-06-20,12641.666666666666
Hangzhou,2022-06-21,12707.6
Hangzhou,2022-06-22,12773.533333333333
Hangzhou,2022-06-23,12839.466666666667
Hangzhou,2022-06-24,12905.4
Hangzhou,2022-06-25,12971.333333333334
Hangzhou,2022-06-26,13037.266666666666
Hangzhou,2022-06-27,13103.2
Hangzhou,2022-06-28,13169.133333333333
Hangzhou,2022-06-29,13235.066666666668
Hangzhou,2022-06-30,13301.0
Hangzhou,2022-07-01,13334.90322580645
Hangzhou,2022-07-02,13368.806451612903
Hangzhou,2022-07-03,13402.709677419354
Hangzhou,2022-07-04,13436.612903225807
Hangzhou,2022-07-05,13470.516129032258
Hangzhou,2022-07-06,13504.41935483871
Hangzhou,2022-07-07,13538.322580645161
Hangzhou,2022-07-08,13572.225806451614
Hangzhou,2022-07-09,13606.129032258064
Hangzhou,2022-07-10,13640.032258064517
Hangzhou,2022-07-11,13673.935483870968
Hangzhou,2022-07-12,13707.838709677419
Hangzhou,2022-07-13,13741.741935483871
Hangzhou,2022-07-14,13775.645161290322
Hangzhou,2022-07-15,13809.548387096775
Hangzhou,2022-07-16,13843.451612903225
Hangzhou,2022-07-17,13877.354838709678
Hangzhou,2022-07-18,13911.258064516129
Hangzhou,2022-07-19,13945.161290322581
Hangzhou,2022-07-20,13979.064516129032
Hangzhou,2022-07-21,14012.967741935485
Hangzhou,2022-07-22,14046.870967741936
Hangzhou,2022-07-23,14080.774193548386
Hangzhou,2022-07-24,14114.677419354839
Hangzhou,2022-07-25,14148.58064516129
Hangzhou,2022-07-26,14182.483870967742
Hangzhou,2022-07-27,14216.387096774193
Hangzhou,2022-07-28,14250.290322580646
Hangzhou,2022-07-29,14284.193548387097
Hangzhou,2022-07-30,14318.09677419355
Hangzhou,2022-07-31,14352.0
Hangzhou,2022-08-01,14339.258064516129
Hangzhou,2022-08-02,14326.516129032258
Hangzhou,2022-08-03,14313.774193548386
Hangzhou,2022-08-04,14301.032258064517
Hangzhou,2022-08-05,14288.290322580646
Hangzhou,2022-08-06,14275.548387096775
Hangzhou,2022-08-07,14262.806451612903
Hangzhou,2022-08-08,14250.064516129032
Hangzhou,2022-08-09,14237.322580645161
Hangzhou,2022-08-10,14224.58064516129
Hangzhou,2022-08-11,14211.838709677419
Hangzhou,2022-08-12,14199.09677419355
Hangzhou,2022-08-13,14186.354838709678
Hangzhou,2022-08-14,14173.612903225807
Hangzhou,2022-08-15,14160.870967741936
Hangzhou,2022-08-16,14148.129032258064
Hangzhou,2022-08-17,14135.387096774193
Hangzhou,2022-08-18,14122.645161290322
Hangzhou,2022-08-19,14109.90322580645
Hangzhou,2022-08-20,14097.161290322581
Hangzhou,2022-08-21,14084.41935483871
Hangzhou,2022-08-22,14071.677419354839
Hangzhou,2022-08-23,14058.935483870968
Hangzhou,2022-08-24,14046.193548387097
Hangzhou,2022-08-25,14033.451612903225
Hangzhou,2022-08-26,14020.709677419354
Hangzhou,2022-08-27,14007.967741935483
Hangzhou,2022-08-28,13995.225806451614
Hangzhou,2022-08-29,13982.483870967742
Hangzhou,2022-08-30,13969.741935483871
Hangzhou,2022-08-31,13957.0
Hangzhou,2022-09-01,13978.533333333333
Hangzhou,2022-09-02,14000.066666666668
Hangzhou,2022-09-03,14021.6
Hangzhou,2022-09-04,14043.133333333333
Hangzhou,2022-09-05,14064.666666666666
Hangzhou,2022-09-06,14086.2
Hangzhou,2022-09-07,14107.733333333334
Hangzhou,2022-09-08,14129.266666666666
Hangzhou,2022-09-09,14150.8
Hangzhou,2022-09-10,14172.333333333334
Hangzhou,2022-09-11,14193.866666666667
Hangzhou,2022-09-12,14215.4
Hangzhou,2022-09-13,14236.933333333332
Hangzhou,2022-09-14,14258.466666666667
Hangzhou,2022-09-15,14280.0
Hangzhou,2022-09-16,14301.533333333333
Hangzhou,2022-09-17,14323.066666666668
