state,date,emission
Shanghai,02/05/2019,7.97047
Shanghai,03/05/2019,8.09556
Shanghai,04/05/2019,8.52642
Shanghai,05/05/2019,8.67926
Shanghai,06/05/2019,8.59587
Shanghai,07/05/2019,8.98966
Shanghai,08/05/2019,8.81359
Shanghai,09/05/2019,8.77194
Shanghai,10/05/2019,8.65839
Shanghai,11/05/2019,8.49626
Shanghai,12/05/2019,8.36421
Shanghai,13/05/2019,8.45689
Shanghai,14/05/2019,9.03131
Shanghai,15/05/2019,8.70241
Shanghai,16/05/2019,9.15643
Shanghai,17/05/2019,9.30005
Shanghai,18/05/2019,9.26989
Shanghai,19/05/2019,8.76264
Shanghai,20/05/2019,8.88776
Shanghai,21/05/2019,9.0406
Shanghai,22/05/2019,8.91556
Shanghai,23/05/2019,8.98737
Shanghai,24/05/2019,8.72099
Shanghai,25/05/2019,8.61437
Shanghai,26/05/2019,8.4198
Shanghai,27/05/2019,8.61674
Shanghai,28/05/2019,8.41752
Shanghai,29/05/2019,8.31098
Shanghai,30/05/2019,8.3202
Shanghai,31/05/2019,8.32256
Yunnan,01/05/2019,5.63376
Yunnan,02/05/2019,5.23092
Yunnan,03/05/2019,5.31301
Yunnan,04/05/2019,5.59578
Yunnan,05/05/2019,5.69609
Yunnan,06/05/2019,5.64136
Yunnan,07/05/2019,5.8998
Yunnan,08/05/2019,5.78425
Yunnan,09/05/2019,5.75691
Yunnan,10/05/2019,5.68239
Yunnan,11/05/2019,5.57599
Yunnan,12/05/2019,5.48933
Yunnan,13/05/2019,5.55015
Yunnan,14/05/2019,5.92713
Yunnan,15/05/2019,5.71128
Yunnan,16/05/2019,6.00925
Yunnan,17/05/2019,6.10351
Yunnan,18/05/2019,6.08371
Yunnan,19/05/2019,5.75081
Yunnan,20/05/2019,5.83293
Yunnan,21/05/2019,5.93323
Yunnan,22/05/2019,5.85117
Yunnan,23/05/2019,5.8983
Yunnan,24/05/2019,5.72347
Yunnan,25/05/2019,5.6535
Yunnan,26/05/2019,5.52581
Yunnan,27/05/2019,5.65505
Yunnan,28/05/2019,5.52431
Yunnan,29/05/2019,5.45439
Yunnan,30/05/2019,5.46044
Yunnan,31/05/2019,5.46199
Inner Mongolia,01/05/2019,94.6556
Inner Mongolia,02/05/2019,87.8872
Inner Mongolia,03/05/2019,89.2665
Inner Mongolia,04/05/2019,94.0174
Inner Mongolia,05/05/2019,95.7027
Inner Mongolia,06/05/2019,94.7832
Inner Mongolia,07/05/2019,99.1253
Inner Mongolia,08/05/2019,97.1839
Inner Mongolia,09/05/2019,96.7246
Inner Mongolia,10/05/2019,95.4726
Inner Mongolia,11/05/2019,93.6849
Inner Mongolia,12/05/2019,92.2288
Inner Mongolia,13/05/2019,93.2508
Inner Mongolia,14/05/2019,99.5846
Inner Mongolia,15/05/2019,95.9579
Inner Mongolia,16/05/2019,100.964
Inner Mongolia,17/05/2019,102.548
Inner Mongolia,18/05/2019,102.215
Inner Mongolia,19/05/2019,96.6222
Inner Mongolia,20/05/2019,98.0018
Inner Mongolia,21/05/2019,99.6871
Inner Mongolia,22/05/2019,98.3083
Inner Mongolia,23/05/2019,99.1002
Inner Mongolia,24/05/2019,96.1629
Inner Mongolia,25/05/2019,94.9872
Inner Mongolia,26/05/2019,92.8418
Inner Mongolia,27/05/2019,95.0133
Inner Mongolia,28/05/2019,92.8166
Inner Mongolia,29/05/2019,91.6419
Inner Mongolia,30/05/2019,91.7435
Inner Mongolia,31/05/2019,91.7695
Beijing,01/05/2019,4.42213
Beijing,02/05/2019,4.10592
Beijing,03/05/2019,4.17036
Beijing,04/05/2019,4.39231
Beijing,05/05/2019,4.47104
Beijing,06/05/2019,4.42809
Beijing,07/05/2019,4.63094
Beijing,08/05/2019,4.54024
Beijing,09/05/2019,4.51879
Beijing,10/05/2019,4.46029
Beijing,11/05/2019,4.37678
Beijing,12/05/2019,4.30875
Beijing,13/05/2019,4.35649
Beijing,14/05/2019,4.6524
Beijing,15/05/2019,4.48297
Beijing,16/05/2019,4.71686
Beijing,17/05/2019,4.79084
Beijing,18/05/2019,4.77531
Beijing,19/05/2019,4.514
Beijing,20/05/2019,4.57846
Beijing,21/05/2019,4.65719
Beijing,22/05/2019,4.59277
Beijing,23/05/2019,4.62977
Beijing,24/05/2019,4.49254
Beijing,25/05/2019,4.43762
Beijing,26/05/2019,4.33739
Beijing,27/05/2019,4.43884
Beijing,28/05/2019,4.33621
Beijing,29/05/2019,4.28133
Beijing,30/05/2019,4.28608
Beijing,31/05/2019,4.28729
Jilin,01/05/2019,11.3819
Jilin,02/05/2019,10.568
Jilin,03/05/2019,10.7338
Jilin,04/05/2019,11.3051
Jilin,05/05/2019,11.5078
Jilin,06/05/2019,11.3972
Jilin,07/05/2019,11.9193
Jilin,08/05/2019,11.6859
Jilin,09/05/2019,11.6306
Jilin,10/05/2019,11.4801
Jilin,11/05/2019,11.2651
Jilin,12/05/2019,11.09
Jilin,13/05/2019,11.2129
Jilin,14/05/2019,11.9745
Jilin,15/05/2019,11.5385
Jilin,16/05/2019,12.1404
Jilin,17/05/2019,12.3309
Jilin,18/05/2019,12.2909
Jilin,19/05/2019,11.6183
Jilin,20/05/2019,11.7842
Jilin,21/05/2019,11.9869
Jilin,22/05/2019,11.8211
Jilin,23/05/2019,11.9163
Jilin,24/05/2019,11.5631
Jilin,25/05/2019,11.4217
Jilin,26/05/2019,11.1638
Jilin,27/05/2019,11.4249
Jilin,28/05/2019,11.1607
Jilin,29/05/2019,11.0195
Jilin,30/05/2019,11.0317
Jilin,31/05/2019,11.0348
Sichuan,01/05/2019,5.68646
Sichuan,02/05/2019,5.27984
Sichuan,03/05/2019,5.3627
Sichuan,04/05/2019,5.64812
Sichuan,05/05/2019,5.74936
Sichuan,06/05/2019,5.69412
Sichuan,07/05/2019,5.95498
Sichuan,08/05/2019,5.83835
Sichuan,09/05/2019,5.81076
Sichuan,10/05/2019,5.73554
Sichuan,11/05/2019,5.62814
Sichuan,12/05/2019,5.54067
Sichuan,13/05/2019,5.60206
Sichuan,14/05/2019,5.98257
Sichuan,15/05/2019,5.7647
Sichuan,16/05/2019,6.06545
Sichuan,17/05/2019,6.16059
Sichuan,18/05/2019,6.14062
Sichuan,19/05/2019,5.8046
Sichuan,20/05/2019,5.88748
Sichuan,21/05/2019,5.98872
Sichuan,22/05/2019,5.9059
Sichuan,23/05/2019,5.95347
Sichuan,24/05/2019,5.77701
Sichuan,25/05/2019,5.70638
Sichuan,26/05/2019,5.57749
Sichuan,27/05/2019,5.70795
Sichuan,28/05/2019,5.57598
Sichuan,29/05/2019,5.50541
Sichuan,30/05/2019,5.51151
Sichuan,31/05/2019,5.51308
Tianjin,01/05/2019,13.2702
Tianjin,02/05/2019,12.3213
Tianjin,03/05/2019,12.5147
Tianjin,04/05/2019,13.1807
Tianjin,05/05/2019,13.417
Tianjin,06/05/2019,13.2881
Tianjin,07/05/2019,13.8968
Tianjin,08/05/2019,13.6247
Tianjin,09/05/2019,13.5603
Tianjin,10/05/2019,13.3847
Tianjin,11/05/2019,13.1341
Tianjin,12/05/2019,12.93
Tianjin,13/05/2019,13.0733
Tianjin,14/05/2019,13.9612
Tianjin,15/05/2019,13.4528
Tianjin,16/05/2019,14.1547
Tianjin,17/05/2019,14.3767
Tianjin,18/05/2019,14.3301
Tianjin,19/05/2019,13.5459
Tianjin,20/05/2019,13.7393
Tianjin,21/05/2019,13.9756
Tianjin,22/05/2019,13.7823
Tianjin,23/05/2019,13.8933
Tianjin,24/05/2019,13.4815
Tianjin,25/05/2019,13.3167
Tianjin,26/05/2019,13.0159
Tianjin,27/05/2019,13.3204
Tianjin,28/05/2019,13.0124
Tianjin,29/05/2019,12.8477
Tianjin,30/05/2019,12.8619
Tianjin,31/05/2019,12.8656
Ningxia,01/05/2019,23.9441
Ningxia,02/05/2019,22.2319
Ningxia,03/05/2019,22.5808
Ningxia,04/05/2019,23.7826
Ningxia,05/05/2019,24.2089
Ningxia,06/05/2019,23.9763
Ningxia,07/05/2019,25.0747
Ningxia,08/05/2019,24.5836
Ningxia,09/05/2019,24.4674
Ningxia,10/05/2019,24.1507
Ningxia,11/05/2019,23.6985
Ningxia,12/05/2019,23.3302
Ningxia,13/05/2019,23.5887
Ningxia,14/05/2019,25.1909
Ningxia,15/05/2019,24.2735
Ningxia,16/05/2019,25.5399
Ningxia,17/05/2019,25.9405
Ningxia,18/05/2019,25.8564
Ningxia,19/05/2019,24.4415
Ningxia,20/05/2019,24.7905
Ningxia,21/05/2019,25.2168
Ningxia,22/05/2019,24.868
Ningxia,23/05/2019,25.0684
Ningxia,24/05/2019,24.3253
Ningxia,25/05/2019,24.0279
Ningxia,26/05/2019,23.4852
Ningxia,27/05/2019,24.0345
Ningxia,28/05/2019,23.4789
Ningxia,29/05/2019,23.1817
Ningxia,30/05/2019,23.2074
Ningxia,31/05/2019,23.214
Anhui,01/05/2019,51.8909
Anhui,02/05/2019,48.1804
Anhui,03/05/2019,48.9366
Anhui,04/05/2019,51.5411
Anhui,05/05/2019,52.4649
Anhui,06/05/2019,51.9609
Anhui,07/05/2019,54.3413
Anhui,08/05/2019,53.277
Anhui,09/05/2019,53.0252
Anhui,10/05/2019,52.3388
Anhui,11/05/2019,51.3588
Anhui,12/05/2019,50.5605
Anhui,13/05/2019,51.1208
Anhui,14/05/2019,54.593
Anhui,15/05/2019,52.6049
Anhui,16/05/2019,55.3494
Anhui,17/05/2019,56.2176
Anhui,18/05/2019,56.0353
Anhui,19/05/2019,52.969
Anhui,20/05/2019,53.7253
Anhui,21/05/2019,54.6492
Anhui,22/05/2019,53.8934
Anhui,23/05/2019,54.3275
Anhui,24/05/2019,52.7172
Anhui,25/05/2019,52.0727
Anhui,26/05/2019,50.8966
Anhui,27/05/2019,52.087
Anhui,28/05/2019,50.8828
Anhui,29/05/2019,50.2388
Anhui,30/05/2019,50.2945
Anhui,31/05/2019,50.3088
Shandong,01/05/2019,121.681
Shandong,02/05/2019,112.98
Shandong,03/05/2019,114.754
Shandong,04/05/2019,120.861
Shandong,05/05/2019,123.027
Shandong,06/05/2019,121.845
Shandong,07/05/2019,127.427
Shandong,08/05/2019,124.932
Shandong,09/05/2019,124.341
Shandong,10/05/2019,122.732
Shandong,11/05/2019,120.434
Shandong,12/05/2019,118.562
Shandong,13/05/2019,119.875
Shandong,14/05/2019,128.018
Shandong,15/05/2019,123.356
Shandong,16/05/2019,129.791
Shandong,17/05/2019,131.827
Shandong,18/05/2019,131.4
Shandong,19/05/2019,124.209
Shandong,20/05/2019,125.983
Shandong,21/05/2019,128.149
Shandong,22/05/2019,126.377
Shandong,23/05/2019,127.395
Shandong,24/05/2019,123.619
Shandong,25/05/2019,122.108
Shandong,26/05/2019,119.35
Shandong,27/05/2019,122.141
Shandong,28/05/2019,119.317
Shandong,29/05/2019,117.807
Shandong,30/05/2019,117.938
Shandong,31/05/2019,117.971
Shanxi,01/05/2019,59.528
Shanxi,02/05/2019,55.2714
Shanxi,03/05/2019,56.1388
Shanxi,04/05/2019,59.1267
Shanxi,05/05/2019,60.1865
Shanxi,06/05/2019,59.6083
Shanxi,07/05/2019,62.339
Shanxi,08/05/2019,61.118
Shanxi,09/05/2019,60.8292
Shanxi,10/05/2019,60.0418
Shanxi,11/05/2019,58.9175
Shanxi,12/05/2019,58.0018
Shanxi,13/05/2019,58.6445
Shanxi,14/05/2019,62.6278
Shanxi,15/05/2019,60.347
Shanxi,16/05/2019,63.4955
Shanxi,17/05/2019,64.4914
Shanxi,18/05/2019,64.2823
Shanxi,19/05/2019,60.7648
Shanxi,20/05/2019,61.6324
Shanxi,21/05/2019,62.6923
Shanxi,22/05/2019,61.8252
Shanxi,23/05/2019,62.3232
Shanxi,24/05/2019,60.4759
Shanxi,25/05/2019,59.7366
Shanxi,26/05/2019,58.3873
Shanxi,27/05/2019,59.753
Shanxi,28/05/2019,58.3715
Shanxi,29/05/2019,57.6327
Shanxi,30/05/2019,57.6966
Shanxi,31/05/2019,57.713
Guangdong,01/05/2019,49.033
Guangdong,02/05/2019,45.5268
Guangdong,03/05/2019,46.2413
Guangdong,04/05/2019,48.7024
Guangdong,05/05/2019,49.5754
Guangdong,06/05/2019,49.0991
Guangdong,07/05/2019,51.3484
Guangdong,08/05/2019,50.3427
Guangdong,09/05/2019,50.1048
Guangdong,10/05/2019,49.4562
Guangdong,11/05/2019,48.5302
Guangdong,12/05/2019,47.7759
Guangdong,13/05/2019,48.3053
Guangdong,14/05/2019,51.5863
Guangdong,15/05/2019,49.7076
Guangdong,16/05/2019,52.301
Guangdong,17/05/2019,53.1214
Guangdong,18/05/2019,52.9491
Guangdong,19/05/2019,50.0517
Guangdong,20/05/2019,50.7664
Guangdong,21/05/2019,51.6394
Guangdong,22/05/2019,50.9252
Guangdong,23/05/2019,51.3354
Guangdong,24/05/2019,49.8138
Guangdong,25/05/2019,49.2048
Guangdong,26/05/2019,48.0934
Guangdong,27/05/2019,49.2183
Guangdong,28/05/2019,48.0804
Guangdong,29/05/2019,47.4719
Guangdong,30/05/2019,47.5245
Guangdong,31/05/2019,47.538
Guangxi,01/05/2019,19.5389
Guangxi,02/05/2019,18.1417
Guangxi,03/05/2019,18.4264
Guangxi,04/05/2019,19.4071
Guangxi,05/05/2019,19.755
Guangxi,06/05/2019,19.5652
Guangxi,07/05/2019,20.4615
Guangxi,08/05/2019,20.0608
Guangxi,09/05/2019,19.9659
Guangxi,10/05/2019,19.7075
Guangxi,11/05/2019,19.3385
Guangxi,12/05/2019,19.0379
Guangxi,13/05/2019,19.2489
Guangxi,14/05/2019,20.5563
Guangxi,15/05/2019,19.8077
Guangxi,16/05/2019,20.8411
Guangxi,17/05/2019,21.168
Guangxi,18/05/2019,21.0994
Guangxi,19/05/2019,19.9448
Guangxi,20/05/2019,20.2296
Guangxi,21/05/2019,20.5775
Guangxi,22/05/2019,20.2929
Guangxi,23/05/2019,20.4563
Guangxi,24/05/2019,19.85
Guangxi,25/05/2019,19.6073
Guangxi,26/05/2019,19.1645
Guangxi,27/05/2019,19.6127
Guangxi,28/05/2019,19.1593
Guangxi,29/05/2019,18.9168
Guangxi,30/05/2019,18.9377
Guangxi,31/05/2019,18.9431
Xinjiang,01/05/2019,47.4483
Xinjiang,02/05/2019,44.0555
Xinjiang,03/05/2019,44.7469
Xinjiang,04/05/2019,47.1285
Xinjiang,05/05/2019,47.9732
Xinjiang,06/05/2019,47.5123
Xinjiang,07/05/2019,49.6889
Xinjiang,08/05/2019,48.7157
Xinjiang,09/05/2019,48.4855
Xinjiang,10/05/2019,47.8579
Xinjiang,11/05/2019,46.9618
Xinjiang,12/05/2019,46.2319
Xinjiang,13/05/2019,46.7441
Xinjiang,14/05/2019,49.9191
Xinjiang,15/05/2019,48.1012
Xinjiang,16/05/2019,50.6107
Xinjiang,17/05/2019,51.4046
Xinjiang,18/05/2019,51.2379
Xinjiang,19/05/2019,48.4341
Xinjiang,20/05/2019,49.1257
Xinjiang,21/05/2019,49.9705
Xinjiang,22/05/2019,49.2794
Xinjiang,23/05/2019,49.6763
Xinjiang,24/05/2019,48.2039
Xinjiang,25/05/2019,47.6146
Xinjiang,26/05/2019,46.5391
Xinjiang,27/05/2019,47.6277
Xinjiang,28/05/2019,46.5265
Xinjiang,29/05/2019,45.9377
Xinjiang,30/05/2019,45.9886
Xinjiang,31/05/2019,46.0016
Jiangsu,01/05/2019,81.1139
Jiangsu,02/05/2019,75.3138
Jiangsu,03/05/2019,76.4958
Jiangsu,04/05/2019,80.5671
Jiangsu,05/05/2019,82.0112
Jiangsu,06/05/2019,81.2233
Jiangsu,07/05/2019,84.9442
Jiangsu,08/05/2019,83.2805
Jiangsu,09/05/2019,82.887
Jiangsu,10/05/2019,81.8141
Jiangsu,11/05/2019,80.2821
Jiangsu,12/05/2019,79.0343
Jiangsu,13/05/2019,79.9101
Jiangsu,14/05/2019,85.3378
Jiangsu,15/05/2019,82.23
Jiangsu,16/05/2019,86.5201
Jiangsu,17/05/2019,87.8772
Jiangsu,18/05/2019,87.5922
Jiangsu,19/05/2019,82.7992
Jiangsu,20/05/2019,83.9814
Jiangsu,21/05/2019,85.4256
Jiangsu,22/05/2019,84.2441
Jiangsu,23/05/2019,84.9226
Jiangsu,24/05/2019,82.4056
Jiangsu,25/05/2019,81.3981
Jiangsu,26/05/2019,79.5596
Jiangsu,27/05/2019,81.4205
Jiangsu,28/05/2019,79.5381
Jiangsu,29/05/2019,78.5314
Jiangsu,30/05/2019,78.6184
Jiangsu,31/05/2019,78.6408
Jiangxi,01/05/2019,17.6131
Jiangxi,02/05/2019,16.3537
Jiangxi,03/05/2019,16.6103
Jiangxi,04/05/2019,17.4944
Jiangxi,05/05/2019,17.808
Jiangxi,06/05/2019,17.6369
Jiangxi,07/05/2019,18.4448
Jiangxi,08/05/2019,18.0836
Jiangxi,09/05/2019,17.9981
Jiangxi,10/05/2019,17.7652
Jiangxi,11/05/2019,17.4325
Jiangxi,12/05/2019,17.1616
Jiangxi,13/05/2019,17.3517
Jiangxi,14/05/2019,18.5303
Jiangxi,15/05/2019,17.8555
Jiangxi,16/05/2019,18.787
Jiangxi,17/05/2019,19.0817
Jiangxi,18/05/2019,19.0198
Jiangxi,19/05/2019,17.9791
Jiangxi,20/05/2019,18.2358
Jiangxi,21/05/2019,18.5494
Jiangxi,22/05/2019,18.2928
Jiangxi,23/05/2019,18.4402
Jiangxi,24/05/2019,17.8936
Jiangxi,25/05/2019,17.6748
Jiangxi,26/05/2019,17.2756
Jiangxi,27/05/2019,17.6797
Jiangxi,28/05/2019,17.2709
Jiangxi,29/05/2019,17.0524
Jiangxi,30/05/2019,17.0713
Jiangxi,31/05/2019,17.0761
Hebei,01/05/2019,72.543
Hebei,02/05/2019,67.3558
Hebei,03/05/2019,68.4129
Hebei,04/05/2019,72.054
Hebei,05/05/2019,73.3455
Hebei,06/05/2019,72.6409
Hebei,07/05/2019,75.9686
Hebei,08/05/2019,74.4807
Hebei,09/05/2019,74.1287
Hebei,10/05/2019,73.1692
Hebei,11/05/2019,71.7991
Hebei,12/05/2019,70.6832
Hebei,13/05/2019,71.4664
Hebei,14/05/2019,76.3206
Hebei,15/05/2019,73.5412
Hebei,16/05/2019,77.378
Hebei,17/05/2019,78.5917
Hebei,18/05/2019,78.3368
Hebei,19/05/2019,74.0502
Hebei,20/05/2019,75.1076
Hebei,21/05/2019,76.3991
Hebei,22/05/2019,75.3425
Hebei,23/05/2019,75.9493
Hebei,24/05/2019,73.6982
Hebei,25/05/2019,72.7972
Hebei,26/05/2019,71.153
Hebei,27/05/2019,72.8172
Hebei,28/05/2019,71.1337
Hebei,29/05/2019,70.2334
Hebei,30/05/2019,70.3112
Hebei,31/05/2019,70.3312
Henan,01/05/2019,49.2054
Henan,02/05/2019,45.687
Henan,03/05/2019,46.404
Henan,04/05/2019,48.8737
Henan,05/05/2019,49.7498
Henan,06/05/2019,49.2718
Henan,07/05/2019,51.529
Henan,08/05/2019,50.5198
Henan,09/05/2019,50.281
Henan,10/05/2019,49.6302
Henan,11/05/2019,48.7008
Henan,12/05/2019,47.9439
Henan,13/05/2019,48.4752
Henan,14/05/2019,51.7677
Henan,15/05/2019,49.8825
Henan,16/05/2019,52.4849
Henan,17/05/2019,53.3082
Henan,18/05/2019,53.1353
Henan,19/05/2019,50.2277
Henan,20/05/2019,50.9449
Henan,21/05/2019,51.821
Henan,22/05/2019,51.1043
Henan,23/05/2019,51.5159
Henan,24/05/2019,49.989
Henan,25/05/2019,49.3779
Henan,26/05/2019,48.2626
Henan,27/05/2019,49.3914
Henan,28/05/2019,48.2495
Henan,29/05/2019,47.6388
Henan,30/05/2019,47.6916
Henan,31/05/2019,47.7052
Zhejiang,01/05/2019,41.5741
Zhejiang,02/05/2019,38.6013
Zhejiang,03/05/2019,39.2071
Zhejiang,04/05/2019,41.2938
Zhejiang,05/05/2019,42.034
Zhejiang,06/05/2019,41.6302
Zhejiang,07/05/2019,43.5373
Zhejiang,08/05/2019,42.6846
Zhejiang,09/05/2019,42.4829
Zhejiang,10/05/2019,41.933
Zhejiang,11/05/2019,41.1478
Zhejiang,12/05/2019,40.5082
Zhejiang,13/05/2019,40.9571
Zhejiang,14/05/2019,43.739
Zhejiang,15/05/2019,42.1461
Zhejiang,16/05/2019,44.345
Zhejiang,17/05/2019,45.0406
Zhejiang,18/05/2019,44.8945
Zhejiang,19/05/2019,42.4379
Zhejiang,20/05/2019,43.0438
Zhejiang,21/05/2019,43.784
Zhejiang,22/05/2019,43.1784
Zhejiang,23/05/2019,43.5262
Zhejiang,24/05/2019,42.2361
Zhejiang,25/05/2019,41.7198
Zhejiang,26/05/2019,40.7775
Zhejiang,27/05/2019,41.7312
Zhejiang,28/05/2019,40.7664
Zhejiang,29/05/2019,40.2505
Zhejiang,30/05/2019,40.2951
Zhejiang,31/05/2019,40.3065
Hainan,01/05/2019,4.70284
Hainan,02/05/2019,4.36656
Hainan,03/05/2019,4.43509
Hainan,04/05/2019,4.67113
Hainan,05/05/2019,4.75486
Hainan,06/05/2019,4.70918
Hainan,07/05/2019,4.92491
Hainan,08/05/2019,4.82846
Hainan,09/05/2019,4.80564
Hainan,10/05/2019,4.74343
Hainan,11/05/2019,4.65461
Hainan,12/05/2019,4.58227
Hainan,13/05/2019,4.63304
Hainan,14/05/2019,4.94773
Hainan,15/05/2019,4.76755
Hainan,16/05/2019,5.01628
Hainan,17/05/2019,5.09496
Hainan,18/05/2019,5.07844
Hainan,19/05/2019,4.80055
Hainan,20/05/2019,4.86909
Hainan,21/05/2019,4.95282
Hainan,22/05/2019,4.88432
Hainan,23/05/2019,4.92366
Hainan,24/05/2019,4.77773
Hainan,25/05/2019,4.71932
Hainan,26/05/2019,4.61272
Hainan,27/05/2019,4.72061
Hainan,28/05/2019,4.61147
Hainan,29/05/2019,4.55311
Hainan,30/05/2019,4.55815
Hainan,31/05/2019,4.55945
Hubei,01/05/2019,22.1528
Hubei,02/05/2019,20.5687
Hubei,03/05/2019,20.8915
Hubei,04/05/2019,22.0034
Hubei,05/05/2019,22.3978
Hubei,06/05/2019,22.1827
Hubei,07/05/2019,23.1989
Hubei,08/05/2019,22.7445
Hubei,09/05/2019,22.637
Hubei,10/05/2019,22.344
Hubei,11/05/2019,21.9256
Hubei,12/05/2019,21.5848
Hubei,13/05/2019,21.824
Hubei,14/05/2019,23.3064
Hubei,15/05/2019,22.4576
Hubei,16/05/2019,23.6292
Hubei,17/05/2019,23.9999
Hubei,18/05/2019,23.9221
Hubei,19/05/2019,22.613
Hubei,20/05/2019,22.9359
Hubei,21/05/2019,23.3303
Hubei,22/05/2019,23.0077
Hubei,23/05/2019,23.193
Hubei,24/05/2019,22.5055
Hubei,25/05/2019,22.2304
Hubei,26/05/2019,21.7283
Hubei,27/05/2019,22.2365
Hubei,28/05/2019,21.7224
Hubei,29/05/2019,21.4475
Hubei,30/05/2019,21.4712
Hubei,31/05/2019,21.4773
Hunan,01/05/2019,10.6058
Hunan,02/05/2019,9.84744
Hunan,03/05/2019,10.002
Hunan,04/05/2019,10.5343
Hunan,05/05/2019,10.7231
Hunan,06/05/2019,10.6201
Hunan,07/05/2019,11.1066
Hunan,08/05/2019,10.8891
Hunan,09/05/2019,10.8376
Hunan,10/05/2019,10.6974
Hunan,11/05/2019,10.4971
Hunan,12/05/2019,10.3339
Hunan,13/05/2019,10.4484
Hunan,14/05/2019,11.1581
Hunan,15/05/2019,10.7517
Hunan,16/05/2019,11.3127
Hunan,17/05/2019,11.4901
Hunan,18/05/2019,11.4529
Hunan,19/05/2019,10.8262
Hunan,20/05/2019,10.9808
Hunan,21/05/2019,11.1696
Hunan,22/05/2019,11.0151
Hunan,23/05/2019,11.1038
Hunan,24/05/2019,10.7747
Hunan,25/05/2019,10.643
Hunan,26/05/2019,10.4026
Hunan,27/05/2019,10.6459
Hunan,28/05/2019,10.3998
Hunan,29/05/2019,10.2681
Hunan,30/05/2019,10.2795
Hunan,31/05/2019,10.2824
Gansu,01/05/2019,11.5543
Gansu,02/05/2019,10.7281
Gansu,03/05/2019,10.8965
Gansu,04/05/2019,11.4764
Gansu,05/05/2019,11.6821
Gansu,06/05/2019,11.5699
Gansu,07/05/2019,12.0999
Gansu,08/05/2019,11.8629
Gansu,09/05/2019,11.8069
Gansu,10/05/2019,11.654
Gansu,11/05/2019,11.4358
Gansu,12/05/2019,11.2581
Gansu,13/05/2019,11.3828
Gansu,14/05/2019,12.156
Gansu,15/05/2019,11.7133
Gansu,16/05/2019,12.3244
Gansu,17/05/2019,12.5177
Gansu,18/05/2019,12.4771
Gansu,19/05/2019,11.7944
Gansu,20/05/2019,11.9628
Gansu,21/05/2019,12.1685
Gansu,22/05/2019,12.0002
Gansu,23/05/2019,12.0968
Gansu,24/05/2019,11.7383
Gansu,25/05/2019,11.5948
Gansu,26/05/2019,11.3329
Gansu,27/05/2019,11.598
Gansu,28/05/2019,11.3298
Gansu,29/05/2019,11.1864
Gansu,30/05/2019,11.1988
Gansu,31/05/2019,11.202
Fujian,01/05/2019,21.387
Fujian,02/05/2019,19.8577
Fujian,03/05/2019,20.1693
Fujian,04/05/2019,21.2428
Fujian,05/05/2019,21.6236
Fujian,06/05/2019,21.4158
Fujian,07/05/2019,22.3969
Fujian,08/05/2019,21.9582
Fujian,09/05/2019,21.8545
Fujian,10/05/2019,21.5716
Fujian,11/05/2019,21.1676
Fujian,12/05/2019,20.8386
Fujian,13/05/2019,21.0696
Fujian,14/05/2019,22.5007
Fujian,15/05/2019,21.6812
Fujian,16/05/2019,22.8124
Fujian,17/05/2019,23.1702
Fujian,18/05/2019,23.0951
Fujian,19/05/2019,21.8313
Fujian,20/05/2019,22.143
Fujian,21/05/2019,22.5238
Fujian,22/05/2019,22.2123
Fujian,23/05/2019,22.3912
Fujian,24/05/2019,21.7275
Fujian,25/05/2019,21.4619
Fujian,26/05/2019,20.9772
Fujian,27/05/2019,21.4678
Fujian,28/05/2019,20.9715
Fujian,29/05/2019,20.706
Fujian,30/05/2019,20.729
Fujian,31/05/2019,20.7349
Guizhou,01/05/2019,22.026
Guizhou,02/05/2019,20.451
Guizhou,03/05/2019,20.772
Guizhou,04/05/2019,21.8775
Guizhou,05/05/2019,22.2697
Guizhou,06/05/2019,22.0557
Guizhou,07/05/2019,23.0661
Guizhou,08/05/2019,22.6143
Guizhou,09/05/2019,22.5075
Guizhou,10/05/2019,22.2161
Guizhou,11/05/2019,21.8001
Guizhou,12/05/2019,21.4613
Guizhou,13/05/2019,21.6991
Guizhou,14/05/2019,23.173
Guizhou,15/05/2019,22.3291
Guizhou,16/05/2019,23.494
Guizhou,17/05/2019,23.8625
Guizhou,18/05/2019,23.7851
Guizhou,19/05/2019,22.4836
Guizhou,20/05/2019,22.8047
Guizhou,21/05/2019,23.1968
Guizhou,22/05/2019,22.876
Guizhou,23/05/2019,23.0602
Guizhou,24/05/2019,22.3767
Guizhou,25/05/2019,22.1032
Guizhou,26/05/2019,21.6039
Guizhou,27/05/2019,22.1092
Guizhou,28/05/2019,21.5981
Guizhou,29/05/2019,21.3247
Guizhou,30/05/2019,21.3484
Guizhou,31/05/2019,21.3544
Liaoning,01/05/2019,31.6591
Liaoning,02/05/2019,29.3952
Liaoning,03/05/2019,29.8566
Liaoning,04/05/2019,31.4456
Liaoning,05/05/2019,32.0093
Liaoning,06/05/2019,31.7017
Liaoning,07/05/2019,33.154
Liaoning,08/05/2019,32.5047
Liaoning,09/05/2019,32.3511
Liaoning,10/05/2019,31.9323
Liaoning,11/05/2019,31.3344
Liaoning,12/05/2019,30.8474
Liaoning,13/05/2019,31.1892
Liaoning,14/05/2019,33.3077
Liaoning,15/05/2019,32.0947
Liaoning,16/05/2019,33.7691
Liaoning,17/05/2019,34.2988
